Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1743127215447,4444.559921264648,3750,0,1.0875,289.4476318359375,3000,1,1.0875,4336.291687011719,3000,1,1.0875,848.6323699951172,3750,0,1.0875,274.4362487792969,3750,0,1.0875,7032.819473266602,3750,0,1.0875,17188.54441833496,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,9.523809432983398,0,5,10,9.523809432983398,5.263157844543457,4.761904716491699,5,5,5,10,5,33574961152,17179865088,4205875200,0
199,1743127215647,4444.563705444336,3750,0,1.075,289.4479522705078,3000,1,1.075,4336.297332763672,3000,1,1.075,848.6820526123047,3600,1,1.075,274.48561096191406,3600,1,1.075,7032.893447875977,3600,1,1.075,17192.889251708984,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,9.523809432983398,0,5,10,9.523809432983398,5.263157844543457,4.761904716491699,5,5,5,10,5,33574961152,17179865088,4197916672,0
199,1743127215847,4444.749084472656,3750,0,1.16875,289.5518341064453,3750,0,1.16875,4336.491668701172,3750,0,1.16875,848.8099822998047,3750,0,1.16875,274.60169982910156,3750,0,1.16875,7033.036041259766,3750,0,1.16875,17197.89828491211,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,5.263157844543457,2.5,2.5,7.317072868347168,2.4390242099761963,4.878048419952393,0,5,2.5,0,10,2.5,33574961152,17179865088,4217028608,0
199,1743127216047,4444.79621887207,3750,0,1.13125,289.5982360839844,3000,1,1.13125,4337.448028564453,3750,0,1.13125,848.8606872558594,3600,1,1.13125,274.6479949951172,3600,1,1.13125,7033.082702636719,3600,1,1.13125,17203.19760131836,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4217528320,0
199,1743127216247,4444.843536376953,3000,1,1.11875,289.6469268798828,3750,0,1.11875,4338.386047363281,3750,0,1.11875,848.8853759765625,3600,1,1.11875,274.66064453125,3600,1,1.11875,7033.098602294922,3600,1,1.11875,17208.433547973633,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4217671680,0
199,1743127216448,4444.892547607422,3000,1,1.125,289.6969909667969,3000,1,1.125,4339.295074462891,3750,0,1.125,848.8891448974609,3600,1,1.125,274.6606903076172,3600,1,1.125,7033.0992431640625,3600,1,1.125,17213.632720947266,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,0,0,4.761904716491699,0,0,33574961152,17179865088,4238168064,0
199,1743127216648,4444.941299438477,3000,1,1.15,289.7434844970703,3000,1,1.15,4340.227600097656,3750,0,1.15,848.8961181640625,3600,1,1.15,274.66070556640625,3600,1,1.15,7033.099838256836,3600,1,1.15,17218.823150634766,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,5,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4246388736,0
199,1743127216848,4444.991134643555,3750,0,1.16875,289.7929992675781,3750,0,1.16875,4341.161697387695,3750,0,1.16875,848.9064788818359,3600,1,1.16875,274.6697692871094,3600,1,1.16875,7033.132141113281,3600,1,1.16875,17224.07957458496,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4258701312,0
199,1743127217048,4445.038177490234,3000,1,1.125,289.8430480957031,3000,1,1.125,4342.081253051758,3750,0,1.125,848.9110412597656,3600,1,1.125,274.67100524902344,3600,1,1.125,7033.133880615234,3600,1,1.11875,17229.334014892578,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,0,0,4.761904716491699,0,0,33574961152,17179865088,4275146752,0
199,1743127217248,4445.084808349609,3000,1,1.125,289.88929748535156,3000,1,1.125,4342.960952758789,3750,0,1.125,848.9171752929688,3600,1,1.125,274.67103576660156,3600,1,1.125,7033.134567260742,3600,1,1.125,17234.531936645508,3646,3606,3749,3749,3647,3019,3749,3748,3653,3671,3597,3343,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4283219968,0
