Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127379424,4591.0845947265625,3750,0,1.0875,314.04931640625,3000,1,1.0875,4574.082077026367,3000,1,1.0875,903.4471282958984,3000,1,1.0875,300.9019317626953,3000,1,1.0875,7266.0299072265625,3750,0,1.0875,21171.307815551758,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,3.125,0,3.0303030014038086,3.0303030014038086,6.060606002807617,3.125,6.060606002807617,6.25,6.060606002807617,6.060606002807617,3.125,5.882352828979492,33574961152,17179865088,4164390912,0
200,1743127379424,4591.087249755859,3750,0,1.15,314.0494079589844,3750,0,1.15,4574.082077026367,3000,1,1.15,903.4472045898438,3750,0,1.15,300.90199279785156,3750,0,1.15,7266.029968261719,3750,0,1.15,21171.333984375,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,3.125,0,3.0303030014038086,3.0303030014038086,6.060606002807617,3.125,6.060606002807617,6.25,6.060606002807617,6.060606002807617,3.125,5.882352828979492,33574961152,17179865088,4164390912,0
200,1743127379624,4591.103469848633,3750,1,1.0875,314.04949951171875,3000,1,1.0875,4574.092681884766,3000,1,1.0875,903.4578247070313,3600,1,1.0875,300.90440368652344,3600,1,1.0875,7266.042892456055,3600,1,1.0875,21174.738708496094,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4164386816,0
199,1743127379825,4591.119155883789,3600,1,1.0875,314.05604553222656,3600,1,1.0875,4574.104675292969,3600,1,1.0875,903.4783935546875,3600,1,1.0875,300.91749572753906,3600,1,1.0875,7266.056121826172,3600,1,1.0875,21177.874786376953,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,9.090909004211426,0,0,0,0,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4165963776,0
199,1743127380025,4591.197326660156,3600,1,1.16875,314.12135314941406,3600,1,1.16875,4574.196685791016,3600,1,1.16875,903.5724792480469,3750,0,1.16875,301.00376892089844,3750,0,1.16875,7266.1590576171875,3750,0,1.16875,21182.005737304688,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,0,13.636363983154297,5.263157844543457,10,9.523809432983398,5,5.263157844543457,0,5,5,5,0,33574961152,17179865088,4167135232,0
199,1743127380225,4591.21533203125,3750,0,1.13125,314.12229919433594,3000,1,1.13125,4574.24430847168,3000,1,1.13125,903.6499633789063,3750,0,1.13125,301.05226135253906,3750,0,1.16875,7266.21501159668,3750,0,1.16875,21186.345825195313,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,4.761904716491699,0,0,0,0,5,0,0,0,0,0,4.761904716491699,33574961152,17179865088,4167131136,0
199,1743127380425,4591.340042114258,3750,0,1.1625,314.1973114013672,3750,0,1.1625,4574.348907470703,3750,0,1.1625,903.7892608642578,3750,0,1.1625,301.16624450683594,3750,0,1.1625,7266.338195800781,3750,0,1.15625,21191.16877746582,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,10.526315689086914,9.090909004211426,5,0,0,10.526315689086914,0,5,0,5,5,5,33574961152,17179865088,4188336128,0
199,1743127380625,4591.399459838867,3000,1,1.13125,314.2559814453125,3000,1,1.13125,4575.059371948242,3725,0,1.13125,903.8550872802734,3750,1,1.13125,301.2285614013672,3750,0,1.13125,7266.429641723633,3000,1,1.13125,21196.333694458008,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,0,0,0,9.090909004211426,0,0,0,0,0,0,70,0,33574961152,17179865088,4176605184,0
199,1743127380825,4591.443069458008,3000,1,1.11875,314.27589416503906,3000,1,1.11875,4576.009811401367,3750,0,1.11875,903.9073028564453,3750,0,1.11875,301.25001525878906,3000,1,1.11875,7266.478103637695,3000,1,1.11875,21201.613845825195,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,0,0,0,0,38.095237731933594,0,0,0,0,0,68.42105102539063,0,33574961152,17179865088,4177502208,0
199,1743127381025,4592.348937988281,3750,0,1.1375,314.2790222167969,3750,0,1.1375,4576.060607910156,3750,0,1.1375,903.9394836425781,3600,1,1.1375,301.2500457763672,3600,1,1.1375,7266.484634399414,3600,1,1.1375,21206.799072265625,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,100,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4195819520,0
199,1743127381225,4593.319747924805,3750,0,1.1375,314.27919006347656,3000,1,1.1375,4576.107849121094,3750,0,1.1375,903.9468841552734,3600,1,1.1375,301.25059509277344,3600,1,1.1375,7266.490936279297,3600,1,1.1375,21211.956268310547,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,100,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4206428160,0
199,1743127381426,4594.223831176758,3750,0,1.14375,314.27928161621094,3000,1,1.14375,4576.154083251953,3750,0,1.14375,903.9560699462891,3600,1,1.14375,301.25062561035156,3600,1,1.14375,7266.49951171875,3600,1,1.14375,21217.090560913086,3280,3749,3729,3743,3748,3008,3655,3647,3707,3750,3750,3535,100,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4230504448,0
