Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127154519,4386.664215087891,3750,0,1.16875,281.0306854248047,3750,0,1.16875,4287.577407836914,3750,0,1.16875,829.3248443603516,3750,0,1.16875,265.14122009277344,3750,0,1.16875,6928.4417724609375,3750,0,1.16875,15746.779052734375,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,10,0,3.3333334922790527,3.3333334922790527,3.4482758045196533,3.4482758045196533,3.3333334922790527,6.6666669845581055,3.3333334922790527,6.45161247253418,3.3333334922790527,3.3333334922790527,33574961152,17179865088,4171386880,0
199,1743127154519,4386.664215087891,3750,0,1.16875,281.0306854248047,3750,0,1.16875,4287.577407836914,3750,0,1.16875,829.3252868652344,3750,0,1.16875,265.1417236328125,3750,0,1.16875,6928.442276000977,3750,0,1.16875,15746.80795288086,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,10,0,3.3333334922790527,3.3333334922790527,3.4482758045196533,3.4482758045196533,3.3333334922790527,6.6666669845581055,3.3333334922790527,6.45161247253418,3.3333334922790527,3.3333334922790527,33574961152,17179865088,4171386880,0
200,1743127154719,4386.718276977539,3000,1,1.15625,281.04774475097656,3750,1,1.15625,4287.588851928711,3000,1,1.075,829.3748779296875,3000,1,1.075,265.18064880371094,3000,1,1.075,6928.491912841797,3750,0,1.075,15751.189880371094,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4171382784,0
199,1743127154919,4386.75227355957,3000,1,1.075,281.0516815185547,3750,0,1.075,4287.588928222656,3000,1,1.075,829.4175109863281,3600,1,1.075,265.1918029785156,3600,1,1.075,6928.5286865234375,3600,1,1.075,15755.479293823242,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4171382784,0
199,1743127155120,4386.845642089844,3000,1,1.16875,281.1379089355469,3750,0,1.16875,4287.671279907227,3000,1,1.16875,829.5232696533203,3600,1,1.16875,265.280517578125,3600,1,1.16875,6928.6259765625,3600,1,1.16875,15759.87387084961,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,5,9.523809432983398,5.263157844543457,5.263157844543457,5,5.263157844543457,5,5.263157844543457,4.761904716491699,0,0,10,33574961152,17179865088,4173959168,0
199,1743127155320,4386.889694213867,3600,1,1.075,281.1830139160156,3600,1,1.075,4287.717315673828,3600,1,1.075,829.5934906005859,3600,1,1.075,265.3252258300781,3600,1,1.075,6928.657455444336,3600,1,1.075,15764.300918579102,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,5,0,0,0,0,0,0,33574961152,17179865088,4173938688,0
199,1743127155520,4387.053421020508,3600,1,1.16875,281.3030548095703,3600,1,1.16875,4287.847747802734,3600,1,1.16875,829.7128601074219,3600,1,1.16875,265.40733337402344,3600,1,1.16875,6928.757232666016,3600,1,1.16875,15769.208419799805,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,10.526315689086914,5.263157844543457,4.761904716491699,0,10,5.263157844543457,5,0,5,9.523809432983398,9.523809432983398,0,33574961152,17179865088,4192194560,0
199,1743127155720,4387.856781005859,3750,0,1.16875,281.39830017089844,3000,1,1.16875,4287.926956176758,3000,1,1.16875,829.7857208251953,3600,1,1.16875,265.4742889404297,3600,1,1.16875,6928.824172973633,3600,1,1.16875,15774.555160522461,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,5,0,0,5,4.761904716491699,5,0,80,0,0,0,33574961152,17179865088,4204007424,0
199,1743127155920,4388.832550048828,3750,0,1.15625,281.4451904296875,3000,1,1.15625,4287.96452331543,3000,1,1.15625,829.8220672607422,3600,1,1.15625,265.50054931640625,3600,1,1.15625,6928.844223022461,3600,1,1.1375,15779.854537963867,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4211335168,0
200,1743127156120,4389.747085571289,3750,0,1.15625,281.4906463623047,3000,1,1.15625,4287.967041015625,3000,1,1.15625,829.8325805664063,3600,1,1.15625,265.50059509277344,3600,1,1.15625,6928.84504699707,3600,1,1.1375,15785.00961303711,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4229722112,0
199,1743127156320,4390.713562011719,3750,0,1.1375,281.5357360839844,3000,1,1.1375,4287.972885131836,3000,1,1.1375,829.8408966064453,3600,1,1.15,265.5006103515625,3600,1,1.15,6928.85009765625,3600,1,1.15,15790.193481445313,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4241240064,0
199,1743127156520,4391.637100219727,3750,0,1.14375,281.57215881347656,3000,1,1.14375,4287.976058959961,3750,1,1.14375,829.8493499755859,3600,1,1.14375,265.5007781982422,3600,1,1.14375,6928.861480712891,3600,1,1.14375,15795.379028320313,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4255997952,0
199,1743127156720,4392.587188720703,3750,0,1.1375,281.5771789550781,3000,1,1.1375,4287.98274230957,3750,0,1.1375,829.8721923828125,3600,1,1.1375,265.5061798095703,3600,1,1.1375,6928.867874145508,3600,1,1.1375,15800.603652954102,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4264570880,0
199,1743127156920,4393.478942871094,3750,0,1.1375,281.57725524902344,3000,1,1.15625,4287.986022949219,3750,0,1.15625,829.8795776367188,3600,1,1.15625,265.5137634277344,3600,1,1.15625,6928.872344970703,3600,1,1.15625,15805.76106262207,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4272644096,0
199,1743127157120,4394.379806518555,3850,0,1.2,281.5799255371094,3080,1,1.2,4287.990798950195,3080,1,1.2,829.8936920166016,3600,1,1.2,265.5173797607422,3600,1,1.2,6928.8804931640625,3600,1,1.2,15810.9453125,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,4.761904716491699,0,0,0,100,0,0,0,33574961152,17179865088,4274438144,0
199,1743127157320,4395.626495361328,4150,0,1.4625000000000001,281.58197021484375,3320.0000000000005,1,1.4625000000000001,4287.998474121094,3320.0000000000005,1,1.4625000000000001,829.9059143066406,3600,1,1.4625000000000001,265.5215759277344,3600,1,1.4625000000000001,6928.88249206543,3600,1,1.4625000000000001,15816.653106689453,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4289101824,0
199,1743127157520,4397.832321166992,4150,0,1.46875,281.5971984863281,3320.0000000000005,1,1.46875,4288.017242431641,3320.0000000000005,1,1.46875,829.9479522705078,3600,1,1.46875,265.545166015625,3600,1,1.46875,6928.911026000977,3600,1,1.46875,15823.548629760742,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,4.761904716491699,100,0,0,0,33574961152,17179865088,4289101824,0
199,1743127157721,4400.042816162109,4150,0,1.46875,281.6070098876953,3320.0000000000005,1,1.46875,4288.0345458984375,3320.0000000000005,1,1.46875,829.9755096435547,3600,1,1.46875,265.55015563964844,3600,1,1.46875,6928.926818847656,3600,1,1.46875,15830.340957641602,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,4.761904716491699,100,0,0,0,33574961152,17179865088,4289310720,0
199,1743127157921,4402.277252197266,4150,0,1.4625000000000001,281.6218566894531,3320.0000000000005,1,1.4625000000000001,4288.056411743164,3320.0000000000005,1,1.4625000000000001,829.9996032714844,3600,1,1.4625000000000001,265.5630340576172,3600,1,1.4625000000000001,6928.94807434082,3600,1,1.4625000000000001,15837.210098266602,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,4.761904716491699,0,0,0,0,0,0,95,0,0,0,33574961152,17179865088,4289564672,0
200,1743127158121,4404.52864074707,4150,0,1.46875,281.6504669189453,3320.0000000000005,1,1.46875,4288.073272705078,3320.0000000000005,1,1.46875,830.0398101806641,3750,0,1.46875,265.5752716064453,3000,1,1.46875,6928.972381591797,3000,1,1.46875,15844.121810913086,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,4.761904716491699,33574961152,17179865088,4289564672,0
199,1743127158321,4406.768051147461,4125,0,1.45,281.6553955078125,3300,1,1.45,4288.095184326172,3300,1,1.45,830.0741271972656,3750,0,1.45,265.58998107910156,3000,1,1.45,6929.004898071289,3750,0,1.45,15851.009857177734,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,100,0,0,5,33574961152,17179865088,4290072576,0
199,1743127158521,4409.00993347168,4125,0,1.46875,281.68385314941406,3300,1,1.46875,4288.117492675781,3300,1,1.46875,830.1134796142578,3600,1,1.46875,265.5970916748047,3600,1,1.46875,6929.027557373047,3600,1,1.46875,15857.912460327148,3747,3748,3754,3750,3755,3724,3750,3749,3749,3750,3750,3351,0,0,0,0,0,0,0,0,95,0,0,0,33574961152,17179865088,4290072576,0
