Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743071931142,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,55.59895324707031,53.602237701416016,55.3994140625,55.07023620605469,54.45903778076172,56.3693733215332,53.017677307128906,53.559452056884766,52.82858657836914,53.451438903808594,NaN,100,NaN,50,0,50,0,0,0,0,16.322280883789063,17179869184,2147483648,11951800320,712769536
201,1743071931142,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,55.59895324707031,53.602237701416016,55.3994140625,55.07023620605469,54.45903778076172,56.3693733215332,53.017677307128906,53.559452056884766,52.82858657836914,53.451438903808594,100,50,50,NaN,0,NaN,0,0,0,0,16.322280883789063,17179869184,2147483648,11951800320,712769536
201,1743071931344,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,55.59895324707031,53.602237701416016,55.3994140625,55.07023620605469,54.45903778076172,56.3693733215332,53.017677307128906,53.559452056884766,52.82858657836914,53.451438903808594,57.894737243652344,57.894737243652344,10.526315689086914,14.285715103149414,42.105262756347656,38.095237731933594,15.000000953674316,0,0,0,16.322280883789063,17179869184,2147483648,11951800320,712769536
201,1743071931546,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,55.59895324707031,53.602237701416016,55.3994140625,55.07023620605469,54.45903778076172,56.3693733215332,53.017677307128906,53.559452056884766,52.82858657836914,53.451438903808594,42.85714340209961,45,19.047618865966797,15.000000953674316,23.809524536132813,60.000003814697266,0,5,0,0,16.322280883789063,17179869184,2147483648,11951800320,712769536
203,1743071931748,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.68996810913086,54.72578430175781,58.00116729736328,58.212764739990234,58.71907043457031,61.1156005859375,54.74539566040039,55.38595199584961,53.93037414550781,55.433441162109375,47.36842346191406,47.619049072265625,10,30.000001907348633,60.000003814697266,4.761904716491699,4.761904716491699,0,0,0,16.322280883789063,17179869184,2147483648,11911380992,712769536
204,1743071931952,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.68996810913086,54.72578430175781,58.00116729736328,58.212764739990234,58.71907043457031,61.1156005859375,54.74539566040039,55.38595199584961,53.93037414550781,55.433441162109375,65,63.15789031982422,15.000000953674316,61.904762268066406,45,0,5,0,0,0,16.322280883789063,17179869184,2147483648,11920523264,712769536
204,1743071932157,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.68996810913086,54.72578430175781,58.00116729736328,58.212764739990234,58.71907043457031,61.1156005859375,54.74539566040039,55.38595199584961,53.93037414550781,55.433441162109375,61.904762268066406,66.66667175292969,19.047618865966797,55,33.333335876464844,4.761904716491699,5,0,0,0,18.931848526000977,17179869184,2147483648,11913216000,712769536
209,1743071932361,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.68996810913086,54.72578430175781,58.00116729736328,58.212764739990234,58.71907043457031,61.1156005859375,54.74539566040039,55.38595199584961,53.93037414550781,55.433441162109375,60.000003814697266,55,20,40,45,15.000000953674316,4.761904716491699,0,0,0,18.931848526000977,17179869184,2147483648,11913297920,712769536
204,1743071932571,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.99916458129883,54.918704986572266,59.42707824707031,61.56589889526367,60.497642517089844,60.10490417480469,54.53408432006836,56.18230056762695,54.10792541503906,55.26555633544922,63.6363639831543,61.904762268066406,19.047618865966797,59.09090805053711,38.095237731933594,4.761904716491699,0,0,0,0,18.931848526000977,17179869184,2147483648,11913773056,712769536
202,1743071932776,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.99916458129883,54.918704986572266,59.42707824707031,61.56589889526367,60.497642517089844,60.10490417480469,54.53408432006836,56.18230056762695,54.10792541503906,55.26555633544922,50,55,15.000000953674316,10,85.71428680419922,4.761904716491699,5,0,0,0,18.931848526000977,17179869184,2147483648,11913084928,712769536
204,1743071932979,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.99916458129883,54.918704986572266,59.42707824707031,61.56589889526367,60.497642517089844,60.10490417480469,54.53408432006836,56.18230056762695,54.10792541503906,55.26555633544922,47.36842346191406,55,15.000000953674316,25,75,0,0,4.761904716491699,0,0,18.931848526000977,17179869184,2147483648,11913199616,712769536
204,1743071933184,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.99916458129883,54.918704986572266,59.42707824707031,61.56589889526367,60.497642517089844,60.10490417480469,54.53408432006836,56.18230056762695,54.10792541503906,55.26555633544922,72.7272720336914,71.42857360839844,47.619049072265625,45,45,38.095237731933594,30.000001907348633,15.000000953674316,9.523809432983398,0,23.900455474853516,17179869184,2147483648,12010979328,712769536
204,1743071933389,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.99916458129883,54.918704986572266,59.42707824707031,61.56589889526367,60.497642517089844,60.10490417480469,54.53408432006836,56.18230056762695,54.10792541503906,55.26555633544922,70,75,60.000003814697266,61.904762268066406,57.142860412597656,60.000003814697266,60.000003814697266,40,30.000001907348633,28.571430206298828,23.900455474853516,17179869184,2147483648,12034752512,712769536
203,1743071933595,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.930328369140625,56.24967575073242,59.7890625,60.938602447509766,60.427825927734375,61.595149993896484,57.02226638793945,57.70370101928711,55.662635803222656,56.79594421386719,50,50,35,60.000003814697266,57.142860412597656,28.571430206298828,45.45454788208008,15.000000953674316,0,0,23.900455474853516,17179869184,2147483648,12022808576,712769536
204,1743071933799,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.930328369140625,56.24967575073242,59.7890625,60.938602447509766,60.427825927734375,61.595149993896484,57.02226638793945,57.70370101928711,55.662635803222656,56.79594421386719,55,52.38095474243164,23.809524536132813,28.571430206298828,68.42105102539063,10.526315689086914,14.285715103149414,0,0,0,23.900455474853516,17179869184,2147483648,12023250944,712769536
204,1743071934004,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.930328369140625,56.24967575073242,59.7890625,60.938602447509766,60.427825927734375,61.595149993896484,57.02226638793945,57.70370101928711,55.662635803222656,56.79594421386719,55,55,20,15.000000953674316,80.95238494873047,9.090909004211426,0,0,0,0,23.900455474853516,17179869184,2147483648,12024070144,712769536
202,1743071934209,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,58.930328369140625,56.24967575073242,59.7890625,60.938602447509766,60.427825927734375,61.595149993896484,57.02226638793945,57.70370101928711,55.662635803222656,56.79594421386719,60.000003814697266,61.904762268066406,28.571430206298828,23.809524536132813,35,40,15.000000953674316,0,0,4.761904716491699,22.64764404296875,17179869184,2147483648,12024070144,712769536
