Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127391143,4604.170013427734,3750,0,1.075,315.620361328125,3000,1,1.075,4579.829833984375,3000,1,1.075,908.5062408447266,3750,0,1.075,302.6326446533203,3000,1,1.075,7297.142303466797,3000,1,1.075,21474.279693603516,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,3.4482758045196533,3.3333334922790527,6.45161247253418,3.22580623626709,3.3333334922790527,3.3333334922790527,3.22580623626709,6.6666669845581055,0,3.3333334922790527,3.22580623626709,3.3333334922790527,33574961152,17179865088,4103086080,0
199,1743127391143,4604.170120239258,3750,0,1.16875,315.6204071044922,3750,0,1.16875,4579.829849243164,3000,1,1.16875,908.5089874267578,3750,0,1.16875,302.6331329345703,3000,1,1.16875,7297.144271850586,3750,0,1.16875,21474.304885864258,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,3.4482758045196533,3.3333334922790527,6.45161247253418,3.22580623626709,3.3333334922790527,3.3333334922790527,3.22580623626709,6.6666669845581055,0,3.3333334922790527,3.22580623626709,3.3333334922790527,33574961152,17179865088,4103086080,0
199,1743127391343,4604.172073364258,3600,1,1.075,315.62474060058594,3600,1,1.075,4579.8402099609375,3600,1,1.075,908.5559844970703,3600,1,1.075,302.63604736328125,3600,1,1.075,7297.145431518555,3600,1,1.075,21478.460189819336,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4103081984,0
199,1743127391543,4604.190322875977,3600,1,1.15625,315.6323699951172,3600,1,1.15625,4579.855560302734,3600,1,1.15625,908.6094970703125,3600,1,1.15625,302.64381408691406,3600,1,1.15625,7297.149932861328,3600,1,1.15625,21482.687286376953,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,0,5,0,0,0,33574961152,17179865088,4103081984,0
199,1743127391743,4604.297409057617,3600,1,1.16875,315.7380676269531,3600,1,1.16875,4579.973358154297,3600,1,1.16875,908.7431030273438,3750,0,1.16875,302.73301696777344,3750,0,1.16875,7297.262313842773,3750,0,1.16875,21487.5477142334,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,5.263157844543457,5.263157844543457,5.263157844543457,5,10,9.523809432983398,5,10.526315689086914,9.523809432983398,5.263157844543457,5.263157844543457,14.285715103149414,33574961152,17179865088,4125679616,0
199,1743127391943,4604.335037231445,3600,1,1.075,315.7654571533203,3600,1,1.075,4580.009994506836,3600,1,1.075,908.8137664794922,3600,1,1.075,302.78147888183594,3600,1,1.075,7297.309371948242,3600,1,1.075,21492.0030670166,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,5,0,0,0,0,0,0,33574961152,17179865088,4125659136,0
199,1743127392144,4604.444900512695,3600,1,1.0875,315.83746337890625,3600,1,1.0875,4580.092880249023,3750,1,1.0875,908.9538421630859,3750,0,1.0875,302.882080078125,3750,0,1.0875,7297.439498901367,3750,0,1.0875,21496.84521484375,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,14.285715103149414,5,4.761904716491699,5,5,0,0,5,0,5,9.090909004211426,10.526315689086914,33574961152,17179865088,4155076608,0
199,1743127392344,4604.520965576172,3750,0,1.13125,315.92710876464844,3750,0,1.13125,4580.161346435547,3000,1,1.13125,909.0604095458984,3750,0,1.13125,302.949951171875,3750,0,1.13125,7298.065155029297,3750,0,1.13125,21502.06298828125,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,65,0,5,0,5,33574961152,17179865088,4156579840,0
199,1743127392544,4604.547424316406,3600,1,1.125,315.9546356201172,3600,1,1.125,4580.173934936523,3600,1,1.125,909.1099395751953,3750,0,1.125,302.9963684082031,3750,0,1.125,7299.025299072266,3750,0,1.125,21507.337310791016,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,100,4.761904716491699,0,0,4.761904716491699,33574961152,17179865088,4156579840,0
199,1743127392744,4604.547927856445,3600,1,1.125,315.9548797607422,3600,1,1.15625,4580.174011230469,3600,1,1.15625,909.1615600585938,3750,0,1.15625,303.0437774658203,3750,0,1.15625,7299.912933349609,3750,0,1.15625,21512.54197692871,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,100,4.761904716491699,0,0,4.761904716491699,33574961152,17179865088,4165369856,0
199,1743127392944,4604.5479736328125,3600,1,1.125,315.9550323486328,3600,1,1.125,4580.174026489258,3600,1,1.125,909.2108459472656,3750,0,1.125,303.0898132324219,3750,0,1.125,7300.873580932617,3750,0,1.125,21517.772018432617,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4181516288,0
199,1743127393144,4604.549880981445,3600,1,1.125,315.9550476074219,3600,1,1.125,4580.175323486328,3600,1,1.125,909.2593994140625,3750,0,1.125,303.1262969970703,3000,1,1.125,7301.748992919922,3750,0,1.125,21522.95980834961,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4185698304,0
199,1743127393344,4604.571990966797,3600,1,1.125,315.9591064453125,3600,1,1.125,4580.179672241211,3600,1,1.125,909.3199615478516,3750,0,1.125,303.13836669921875,3000,1,1.125,7302.680313110352,3750,0,1.125,21528.208526611328,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,5,0,100,0,0,0,0,33574961152,17179865088,4198137856,0
199,1743127393544,4604.572769165039,3600,1,1.125,315.9591369628906,3600,1,1.125,4580.18017578125,3600,1,1.125,909.3691864013672,3750,0,1.125,303.1416778564453,3000,1,1.125,7303.544158935547,3750,0,1.125,21533.384857177734,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4208197632,0
199,1743127393744,4605.434967041016,3750,0,1.1375,315.95985412597656,3000,1,1.1375,4580.180236816406,3000,1,1.1375,909.4137268066406,3000,1,1.1375,303.14198303222656,3000,1,1.1375,7303.591751098633,3750,0,1.1375,21538.61424255371,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4212047872,0
199,1743127393944,4606.177886962891,3000,1,1.125,315.9960021972656,3000,1,1.125,4580.445648193359,3750,0,1.125,909.4283447265625,3600,1,1.125,303.15574645996094,3600,1,1.125,7303.645202636719,3600,1,1.125,21543.910705566406,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,85.36585235595703,0,0,0,12.820513725280762,0,0,0,0,2.5,0,0,33574961152,17179865088,4216692736,0
199,1743127394144,4606.227264404297,3750,0,1.13125,316.0015411376953,3750,0,1.13125,4581.464370727539,3750,0,1.13125,909.4405059814453,3750,0,1.13125,303.1568298339844,3750,0,1.13125,7303.6885986328125,3750,0,1.13125,21549.213806152344,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,95.23809814453125,0,0,0,0,0,0,0,33574961152,17179865088,4217724928,0
199,1743127394344,4606.284362792969,3000,1,1.125,316.0592346191406,3000,1,1.125,4582.514205932617,3750,0,1.125,909.4556427001953,3600,1,1.125,303.1641082763672,3600,1,1.125,7303.698226928711,3600,1,1.125,21554.56541442871,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,68.42105102539063,0,0,0,0,0,30.000001907348633,0,33574961152,17179865088,4218023936,0
199,1743127394544,4606.35432434082,3000,1,1.125,316.12086486816406,3000,1,1.125,4583.568115234375,3750,0,1.125,909.4706268310547,3600,1,1.125,303.1750030517578,3600,1,1.125,7303.710464477539,3600,1,1.125,21559.916732788086,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,95.23809814453125,0,0,0,0,0,0,0,33574961152,17179865088,4218241024,0
199,1743127394744,4606.417282104492,3000,1,1.1375,316.1819305419922,3000,1,1.1375,4584.591354370117,3750,0,1.1375,909.4933013916016,3000,1,1.11875,303.19651794433594,3000,1,1.11875,7303.745254516602,3750,0,1.11875,21565.361083984375,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,4.761904716491699,85.71428680419922,0,4.761904716491699,5,0,0,15.000000953674316,0,33574961152,17179865088,4218241024,0
199,1743127394944,4606.458160400391,3000,1,1.11875,316.21974182128906,3000,1,1.11875,4584.967269897461,3750,0,1.11875,909.5000152587891,3600,1,1.11875,303.19793701171875,3600,1,1.11875,7303.746368408203,3600,1,1.11875,21570.381439208984,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,4.761904716491699,85.71428680419922,0,4.761904716491699,5,0,0,15.000000953674316,0,33574961152,17179865088,4218241024,0
199,1743127395144,4606.511810302734,3600,1,1.0875,316.25877380371094,3600,1,1.0875,4585.260986328125,3600,1,1.0875,909.5572967529297,3600,1,1.0875,303.2727966308594,3600,1,1.0875,7303.790725708008,3750,1,1.0875,21575.420486450195,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,2.4390242099761963,4.878048419952393,0,0,2.5641026496887207,2.5,0,0,2.4390242099761963,82.92682647705078,2.5,33574961152,17179865088,4171894784,0
200,1743127395345,4606.599960327148,3000,1,1.16875,316.3183135986328,3750,0,1.16875,4585.320251464844,3750,0,1.16875,909.6420135498047,3750,0,1.16875,303.36610412597656,3750,0,1.16875,7303.897888183594,3750,0,1.16875,21580.308502197266,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,5,0,5,10,0,0,5,5,0,0,0,0,33574961152,17179865088,4125454336,0
200,1743127395545,4606.61296081543,3600,1,1.075,316.3275909423828,3600,1,1.075,4585.336730957031,3600,1,1.075,909.6690979003906,3000,1,1.075,303.39178466796875,3000,1,1.075,7303.930755615234,3750,0,1.075,21584.289123535156,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4125454336,0
199,1743127395745,4606.616027832031,3600,1,1.0875,316.3287353515625,3600,1,1.0875,4585.337646484375,3600,1,1.0875,909.6763610839844,3000,1,1.0875,303.3927459716797,3000,1,1.0875,7303.940017700195,3750,0,1.0875,21587.282989501953,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4125081600,0
199,1743127395945,4606.620742797852,3600,1,1.075,316.33421325683594,3600,1,1.075,4585.337677001953,3600,1,1.075,909.6827087402344,3600,1,1.075,303.40440368652344,3600,1,1.075,7303.960723876953,3600,1,1.075,21590.53582763672,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4125380608,0
199,1743127396145,4606.723922729492,3600,1,1.075,316.40960693359375,3600,1,1.075,4585.35139465332,3600,1,1.075,909.7520141601563,3600,1,1.075,303.4333953857422,3600,1,1.075,7304.045181274414,3600,1,1.075,21595.120727539063,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,14.285715103149414,0,0,0,0,0,0,0,0,0,0,5,33574961152,17179865088,4135419904,0
200,1743127396345,4606.749404907227,3600,1,1.075,316.43524169921875,3600,1,1.075,4585.352615356445,3600,1,1.075,909.7947692871094,3600,1,1.075,303.4397277832031,3600,1,1.075,7304.0806884765625,3600,1,1.075,21599.445205688477,3747,3748,3301,3646,3750,3703,3160,3746,3749,3749,3742,3656,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4135419904,0
