Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743464331855,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.278778076171875,59.74228286743164,63.77742004394531,64.24385833740234,61.01678466796875,62.12200164794922,58.29890441894531,59.07649230957031,57.90113830566406,59.864593505859375,0,0,0,0,0,100,0,0,0,0,12.986998558044434,17179869184,2147483648,10696556544,661323776
209,1743464331855,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.278778076171875,59.74228286743164,63.77742004394531,64.24385833740234,61.01678466796875,62.12200164794922,58.29890441894531,59.07649230957031,57.90113830566406,59.864593505859375,0,50,50,NaN,NaN,0,0,0,0,0,12.986998558044434,17179869184,2147483648,10696556544,661323776
207,1743464332066,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.278778076171875,59.74228286743164,63.77742004394531,64.24385833740234,61.01678466796875,62.12200164794922,58.29890441894531,59.07649230957031,57.90113830566406,59.864593505859375,0,0,0,33.333335876464844,66.66667175292969,0,0,0,0,0,12.151823043823242,17179869184,2147483648,10696556544,661323776
203,1743464332274,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.278778076171875,59.74228286743164,63.77742004394531,64.24385833740234,61.01678466796875,62.12200164794922,58.29890441894531,59.07649230957031,57.90113830566406,59.864593505859375,9.090909004211426,4.761904716491699,4.761904716491699,57.142860412597656,42.85714340209961,0,0,0,0,0,12.151823043823242,17179869184,2147483648,10696556544,661323776
209,1743464332478,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.278778076171875,59.74228286743164,63.77742004394531,64.24385833740234,61.01678466796875,62.12200164794922,58.29890441894531,59.07649230957031,57.90113830566406,59.864593505859375,0,9.523809432983398,10,52.38095474243164,40,0,0,0,0,0,12.151823043823242,17179869184,2147483648,10696556544,661323776
208,1743464332688,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,63.07838439941406,59.741703033447266,63.48993682861328,64.27034759521484,64.56690216064453,65.0133285522461,58.33211135864258,59.16498947143555,58.22049331665039,60.51642608642578,19.047618865966797,19.047618865966797,100,0,4.545454502105713,0,0,0,0,0,12.151823043823242,17179869184,2147483648,10697048064,661323776
202,1743464332897,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,63.07838439941406,59.741703033447266,63.48993682861328,64.27034759521484,64.56690216064453,65.0133285522461,58.33211135864258,59.16498947143555,58.22049331665039,60.51642608642578,9.523809432983398,0,100,0,0,0,0,0,0,0,12.151823043823242,17179869184,2147483648,10697113600,661323776
209,1743464333100,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,63.07838439941406,59.741703033447266,63.48993682861328,64.27034759521484,64.56690216064453,65.0133285522461,58.33211135864258,59.16498947143555,58.22049331665039,60.51642608642578,75,80,100,20,0,5,0,0,0,0,12.469170570373535,17179869184,2147483648,10697113600,661323776
209,1743464333310,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,63.07838439941406,59.741703033447266,63.48993682861328,64.27034759521484,64.56690216064453,65.0133285522461,58.33211135864258,59.16498947143555,58.22049331665039,60.51642608642578,0,4.761904716491699,90,13.636363983154297,0,0,0,0,0,0,12.469170570373535,17179869184,2147483648,10697113600,661323776
199,1743464333520,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,63.07838439941406,59.741703033447266,63.48993682861328,64.27034759521484,64.56690216064453,65.0133285522461,58.33211135864258,59.16498947143555,58.22049331665039,60.51642608642578,9.090909004211426,9.090909004211426,4.545454502105713,100,0,0,0,0,0,0,12.469170570373535,17179869184,2147483648,10697113600,661323776
