Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127311769,4517.617446899414,3000,1,1.13125,305.56629943847656,3000,1,1.13125,4523.712326049805,3750,0,1.13125,877.3647766113281,3750,0,1.13125,288.44981384277344,3750,0,1.13125,7128.58366394043,3750,0,1.13125,19513.11962890625,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,5.882352828979492,5.882352828979492,3.0303030014038086,3.0303030014038086,5.882352828979492,3.0303030014038086,5.882352828979492,3.0303030014038086,0,3.0303030014038086,5.882352828979492,3.0303030014038086,33574961152,17179865088,4198445056,0
200,1743127311769,4517.617492675781,3750,0,1.16875,305.56640625,3750,0,1.16875,4523.715377807617,3750,0,1.16875,877.3656921386719,3750,0,1.16875,288.45037841796875,3750,0,1.16875,7128.584808349609,3750,0,1.16875,19513.146926879883,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,5.882352828979492,5.882352828979492,3.0303030014038086,3.0303030014038086,5.882352828979492,3.0303030014038086,5.882352828979492,3.0303030014038086,0,3.0303030014038086,5.882352828979492,3.0303030014038086,33574961152,17179865088,4198445056,0
200,1743127311969,4517.618591308594,3600,1,1.075,305.5704650878906,3600,1,1.075,4523.732421875,3600,1,1.075,877.3838348388672,3600,1,1.075,288.46258544921875,3600,1,1.075,7128.605987548828,3600,1,1.075,19516.591598510742,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4198412288,0
199,1743127312170,4517.623794555664,3000,1,1.0875,305.5743713378906,3000,1,1.0875,4523.744583129883,3750,0,1.0875,877.4139709472656,3600,1,1.0875,288.47857666015625,3600,1,1.0875,7128.623031616211,3600,1,1.0875,19519.792434692383,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,5,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4198379520,0
199,1743127312370,4517.73176574707,3000,1,1.0875,305.6815490722656,3000,1,1.0875,4523.872375488281,3750,0,1.0875,877.5430908203125,3000,1,1.0875,288.5912628173828,3750,0,1.0875,7128.732528686523,3000,1,1.0875,19524.106979370117,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,5,5,5.263157844543457,10,10,10,5,5,10,10,5.263157844543457,10,33574961152,17179865088,4215840768,0
199,1743127312570,4517.766052246094,3000,1,1.075,305.7119445800781,3000,1,1.075,4523.945465087891,3750,0,1.075,877.5907745361328,3750,0,1.075,288.641357421875,3000,1,1.075,7128.775451660156,3000,1,1.075,19528.51089477539,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,5,0,0,0,0,0,0,0,33574961152,17179865088,4215832576,0
199,1743127312770,4517.863250732422,3750,0,1.16875,305.7955780029297,3750,0,1.16875,4524.104110717773,3750,0,1.16875,877.7118377685547,3750,0,1.16875,288.7428436279297,3750,0,1.16875,7129.00260925293,3750,0,1.16875,19533.422302246094,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,9.523809432983398,4.761904716491699,9.523809432983398,5,5.263157844543457,9.523809432983398,21.052631378173828,0,5,19.047618865966797,5,33574961152,17179865088,4206723072,0
199,1743127312970,4517.914215087891,3000,1,1.13125,305.8481903076172,3000,1,1.13125,4524.166687011719,3750,0,1.13125,877.8076629638672,3000,1,1.13125,288.7975769042969,3000,1,1.13125,7129.908493041992,3750,0,1.13125,19538.747650146484,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,0,0,90,0,0,0,0,33574961152,17179865088,4219035648,0
199,1743127313170,4517.918746948242,3600,1,1.125,305.8528137207031,3600,1,1.125,4524.193023681641,3600,1,1.125,877.8545379638672,3750,0,1.125,288.8441925048828,3750,0,1.125,7130.842803955078,3750,0,1.125,19543.947998046875,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4236521472,0
199,1743127313370,4517.918930053711,3600,1,1.15625,305.8528594970703,3600,1,1.15625,4524.197708129883,3600,1,1.15625,877.9033508300781,3000,1,1.15625,288.8916931152344,3000,1,1.15625,7131.745407104492,3750,0,1.15625,19549.13491821289,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4248641536,0
199,1743127313570,4517.928756713867,3600,1,1.125,305.85340881347656,3600,1,1.125,4524.200973510742,3600,1,1.125,877.9513549804688,3000,1,1.125,288.9375762939453,3000,1,1.125,7132.679840087891,3750,0,1.125,19554.33642578125,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4257165312,0
199,1743127313770,4517.933456420898,3600,1,1.125,305.8565216064453,3600,1,1.125,4524.209289550781,3600,1,1.125,878.0045776367188,3750,0,1.125,288.9626159667969,3000,1,1.125,7133.607177734375,3750,0,1.125,19559.56512451172,3749,3318,3749,3640,3276,3731,3721,3744,3746,3685,3678,3668,0,0,0,0,0,0,0,100,0,0,0,0,33574961152,17179865088,4273815552,0
