Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127288083,4494.312423706055,3600,1,1.075,300.4563293457031,3600,1,1.075,4456.579193115234,3600,1,1.075,870.0121154785156,3750,0,1.075,285.1728515625,3000,1,1.075,7119.345642089844,3750,0,1.075,18910.169647216797,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,3.4482758045196533,0,3.3333334922790527,10.344827651977539,6.6666669845581055,10.344827651977539,0,3.4482758045196533,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.3333334922790527,33574961152,17179865088,4193214464,0
199,1743127288083,4494.312423706055,3000,1,1.16875,300.4570617675781,3750,0,1.16875,4456.579284667969,3750,0,1.16875,870.0140228271484,3750,0,1.16875,285.1728515625,3000,1,1.16875,7119.345642089844,3750,0,1.16875,18910.169647216797,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,3.4482758045196533,0,3.3333334922790527,10.344827651977539,6.6666669845581055,10.344827651977539,0,3.4482758045196533,3.3333334922790527,3.3333334922790527,3.3333334922790527,3.3333334922790527,33574961152,17179865088,4193214464,0
199,1743127288283,4494.31510925293,3600,1,1.075,300.4630584716797,3600,1,1.075,4456.589920043945,3600,1,1.075,870.0678253173828,3600,1,1.075,285.18878173828125,3000,1,1.075,7119.403533935547,3750,0,1.075,18914.479125976563,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,5,0,0,0,0,4.545454502105713,0,0,0,0,33574961152,17179865088,4193468416,0
199,1743127288483,4494.31852722168,3600,1,1.075,300.46900939941406,3600,1,1.075,4456.592483520508,3600,1,1.075,870.1132659912109,3600,1,1.075,285.19537353515625,3000,1,1.075,7119.451675415039,3750,0,1.075,18918.691375732422,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4193460224,0
199,1743127288683,4494.396453857422,3600,1,1.0875,300.5436248779297,3600,1,1.0875,4456.692291259766,3750,1,1.0875,870.2081756591797,3750,0,1.0875,285.27935791015625,3750,0,1.0875,7119.557632446289,3750,0,1.0875,18923.334426879883,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,5,5,13.636363983154297,9.523809432983398,5,9.523809432983398,0,5.263157844543457,5,9.523809432983398,9.523809432983398,33574961152,17179865088,4195762176,0
199,1743127288883,4494.466369628906,3750,0,1.16875,300.5894012451172,3000,1,1.16875,4456.74104309082,3750,0,1.16875,870.2528381347656,3750,0,1.16875,285.3166046142578,3000,1,1.16875,7119.607452392578,3750,0,1.16875,18927.72264099121,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,0,0,0,4.761904716491699,5,0,0,0,33574961152,17179865088,4195762176,0
199,1743127289083,4494.672698974609,3750,1,1.0875,300.70033264160156,3750,0,1.0875,4456.831039428711,3750,0,1.0875,870.3506774902344,3750,0,1.0875,285.3848114013672,3750,0,1.0875,7119.733917236328,3750,0,1.0875,18932.5684967041,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,23.809524536132813,5.263157844543457,0,0,0,5,5,5.263157844543457,0,0,4.761904716491699,0,33574961152,17179865088,4204498944,0
199,1743127289283,4494.734283447266,3750,0,1.13125,300.7721710205078,3000,1,1.13125,4457.517150878906,3750,0,1.13125,870.4259948730469,3000,1,1.13125,285.45494079589844,3000,1,1.13125,7119.827987670898,3750,0,1.13125,18937.727783203125,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,9.090909004211426,5.263157844543457,71.42857360839844,0,0,0,0,9.523809432983398,0,0,33574961152,17179865088,4220104704,0
199,1743127289483,4494.777572631836,3750,0,1.11875,300.80340576171875,3000,1,1.11875,4458.460632324219,3750,0,1.11875,870.4512023925781,3000,1,1.11875,285.4703063964844,3000,1,1.11875,7119.86474609375,3750,0,1.11875,18942.931549072266,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4226682880,0
199,1743127289683,4494.822540283203,3750,0,1.11875,300.80409240722656,3000,1,1.11875,4459.330368041992,3750,0,1.11875,870.4583282470703,3000,1,1.11875,285.47032165527344,3000,1,1.11875,7119.871597290039,3750,0,1.11875,18947.993774414063,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4246736896,0
199,1743127289883,4494.867874145508,3000,1,1.11875,300.80413818359375,3000,1,1.11875,4460.264404296875,3750,0,1.11875,870.4677429199219,3000,1,1.11875,285.47039794921875,3000,1,1.11875,7119.879669189453,3750,0,1.11875,18953.097366333008,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4257202176,0
199,1743127290083,4494.910720825195,3750,0,1.11875,300.8042449951172,3000,1,1.11875,4461.132354736328,3750,0,1.11875,870.4758148193359,3600,1,1.11875,285.4704132080078,3600,1,1.11875,7119.886459350586,3600,1,1.11875,18958.166412353516,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4264976384,0
199,1743127290284,4494.959625244141,3000,1,1.11875,300.82456970214844,3000,1,1.11875,4462.045501708984,3750,0,1.11875,870.4800262451172,3600,1,1.11875,285.47052001953125,3600,1,1.11875,7119.893737792969,3600,1,1.11875,18963.344787597656,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,4.761904716491699,0,0,0,33574961152,17179865088,4277534720,0
199,1743127290484,4495.001724243164,3000,1,1.125,300.8245849609375,3000,1,1.125,4462.898529052734,3750,0,1.125,870.4897918701172,3600,1,1.125,285.4705352783203,3600,1,1.125,7119.900543212891,3600,1,1.125,18968.45785522461,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4286504960,0
199,1743127290684,4495.024917602539,3000,1,1.11875,300.8290557861328,3000,1,1.11875,4463.8291015625,3750,0,1.11875,870.5012512207031,3600,1,1.11875,285.4730224609375,3600,1,1.11875,7119.910537719727,3600,1,1.11875,18973.580627441406,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4291485696,0
199,1743127290884,4495.025451660156,3220.0000000000005,1,1.30625,300.8294372558594,3220.0000000000005,1,1.30625,4464.67448425293,4025,0,1.30625,870.5095825195313,3600,1,1.30625,285.4734802246094,3600,1,1.30625,7119.918487548828,3600,1,1.30625,18978.7576751709,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,4.761904716491699,100,0,0,0,0,0,0,0,33574961152,17179865088,4305838080,0
199,1743127291084,4495.044418334961,3340,1,1.46875,300.84478759765625,3340,1,1.46875,4466.769760131836,4175,0,1.46875,870.5301818847656,3600,1,1.46875,285.4818420410156,3600,1,1.46875,7119.934066772461,3600,1,1.46875,18985.380661010742,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4305833984,0
199,1743127291284,4495.06494140625,3340,1,1.46875,300.86192321777344,3340,1,1.46875,4468.890853881836,4175,0,1.46875,870.5537719726563,3600,1,1.46875,285.4949645996094,3600,1,1.46875,7120.162094116211,3600,1,1.46875,18992.330932617188,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,95.23809814453125,4.761904716491699,0,5.263157844543457,0,0,0,0,33574961152,17179865088,4307595264,0
199,1743127291484,4495.069351196289,3340,1,1.46875,300.86900329589844,3340,1,1.46875,4471.055938720703,4175,0,1.46875,870.5712280273438,3600,1,1.46875,285.5039520263672,3600,1,1.46875,7120.367523193359,3600,1,1.46875,18999.26382446289,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,4.761904716491699,95,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4309786624,0
199,1743127291684,4495.096908569336,3320.0000000000005,1,1.4625000000000001,300.8766326904297,3320.0000000000005,1,1.4625000000000001,4473.129577636719,4150,0,1.4625000000000001,870.5998840332031,3000,1,1.4625000000000001,285.5158386230469,3000,1,1.4625000000000001,7120.671203613281,3750,0,1.4625000000000001,19006.2491607666,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,5.263157844543457,90,0,0,0,0,0,0,0,33574961152,17179865088,4313915392,0
199,1743127291884,4495.120300292969,3340,1,1.45,300.91102600097656,3340,1,1.45,4475.025787353516,4175,0,1.45,870.8216705322266,3750,1,1.45,285.5341033935547,3000,1,1.4625000000000001,7121.044784545898,3750,0,1.4625000000000001,19013.434204101563,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,80.95238494873047,5,0,14.285715103149414,4.761904716491699,0,0,0,33574961152,17179865088,4313907200,0
199,1743127292084,4495.919906616211,3750,0,1.1375,300.91844177246094,3060,1,1.1375,4475.316879272461,3825,0,1.1375,870.9467315673828,3750,0,1.1375,285.5843811035156,3000,1,1.1375,7121.22021484375,3750,0,1.1375,19019.212646484375,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,5.263157844543457,0,0,5.263157844543457,78.94737243652344,0,0,0,33574961152,17179865088,4313907200,0
199,1743127292284,4496.764663696289,3750,0,1.15625,300.92083740234375,3000,1,1.15625,4475.369064331055,3750,0,1.15625,871.0314788818359,3750,0,1.15625,285.59742736816406,3000,1,1.15625,7121.361068725586,3750,0,1.15625,19024.476943969727,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,4.761904716491699,0,0,0,5,0,5.263157844543457,85,0,0,0,33574961152,17179865088,4314501120,0
199,1743127292484,4497.624923706055,3750,0,1.13125,300.9684600830078,3750,0,1.13125,4475.541595458984,3750,0,1.13125,871.1188201904297,3750,0,1.13125,285.62916564941406,3000,1,1.13125,7121.526931762695,3750,0,1.13125,19029.93000793457,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,5,0,0,5,5,4.761904716491699,10,80,0,10,5,33574961152,17179865088,4301799424,0
199,1743127292684,4497.678298950195,3750,0,1.16875,301.0240020751953,3750,0,1.16875,4476.456604003906,3750,0,1.16875,871.2520751953125,3750,0,1.16875,285.68186950683594,3000,1,1.16875,7121.605606079102,3750,0,1.16875,19035.297424316406,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,5,0,23.809524536132813,5,0,4.761904716491699,0,0,60.000003814697266,0,33574961152,17179865088,4302229504,0
199,1743127292884,4498.229675292969,3750,0,1.15,301.08189392089844,3750,0,1.15,4476.680587768555,3750,0,1.15,871.3191833496094,3000,1,1.15,285.69606018066406,3000,1,1.15,7121.69596862793,3750,0,1.15,19040.592697143555,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,4.761904716491699,15.789472579956055,0,5,0,80,4.761904716491699,0,0,33574961152,17179865088,4302229504,0
199,1743127293084,4498.608673095703,3750,0,1.1375,301.0956726074219,3000,1,1.1375,4476.7232666015625,3000,1,1.1375,871.3487701416016,3000,1,1.1375,285.6961975097656,3000,1,1.1375,7121.715484619141,3750,0,1.1375,19045.557647705078,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,4.761904716491699,0,0,5,0,0,0,0,95.23809814453125,0,0,0,33574961152,17179865088,4302229504,0
199,1743127293285,4498.812774658203,3600,1,1.0875,301.14537048339844,3600,1,1.0875,4476.853225708008,3600,1,1.0875,871.4236450195313,3000,1,1.0875,285.7606201171875,3000,1,1.0875,7121.778167724609,3750,0,1.0875,19050.35188293457,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,35,0,0,0,9.090909004211426,0,0,4.761904716491699,0,5,5,4.761904716491699,33574961152,17179865088,4231069696,0
200,1743127293485,4498.876983642578,3600,1,1.0875,301.2095642089844,3600,1,1.0875,4476.924453735352,3600,1,1.0875,871.4917602539063,3600,1,1.0875,285.82569885253906,3600,1,1.0875,7121.848220825195,3600,1,1.0875,19054.86427307129,3750,3749,3335,3750,3399,3749,3202,3753,3743,3749,3369,3749,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4220727296,0
