Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127277373,4490.254135131836,3750,0,1.0875,298.9878845214844,3750,0,1.0875,4434.783676147461,3750,0,1.0875,866.6762237548828,3750,0,1.0875,283.52366638183594,3750,0,1.0875,7100.209243774414,3000,1,1.0875,18641.052368164063,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,9.375,0,3.22580623626709,3.22580623626709,3.22580623626709,6.45161247253418,3.22580623626709,6.25,3.22580623626709,3.22580623626709,3.22580623626709,3.125,33574961152,17179865088,4178866176,0
200,1743127277373,4490.257171630859,3750,0,1.16875,298.9879455566406,3750,0,1.16875,4434.783843994141,3750,0,1.16875,866.6775665283203,3750,0,1.16875,283.5237121582031,3750,0,1.16875,7100.209274291992,3750,0,1.16875,18641.077575683594,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,9.375,0,3.22580623626709,3.22580623626709,3.22580623626709,6.45161247253418,3.22580623626709,6.25,3.22580623626709,3.22580623626709,3.22580623626709,3.125,33574961152,17179865088,4178866176,0
199,1743127277574,4490.269714355469,3600,1,0.19999999999999996,299.0017852783203,3600,1,0.19999999999999996,4434.793182373047,3000,1,1.0875,866.7067718505859,3600,1,1.0875,283.53631591796875,3600,1,1.0875,7100.2138671875,3600,1,1.0875,18644.845993041992,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,33574961152,17179865088,4178812928,0
199,1743127277774,4490.280258178711,3750,0,1.075,299.00892639160156,3000,1,1.075,4434.799209594727,3000,1,1.075,866.720947265625,3600,1,1.075,283.5516357421875,3600,1,1.075,7100.223968505859,3600,1,1.075,18647.972442626953,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,5,0,0,5,0,0,0,0,0,0,33574961152,17179865088,4178812928,0
199,1743127277974,4490.366912841797,3000,1,1.0875,299.0942840576172,3000,1,1.0875,4434.893341064453,3750,0,1.0875,866.8362121582031,3750,0,1.0875,283.65435791015625,3750,0,1.0875,7100.3323974609375,3750,0,1.0875,18652.59014892578,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,5.263157844543457,5,5,5,5,0,10,5,5,13.636363983154297,9.523809432983398,5.263157844543457,33574961152,17179865088,4180418560,0
199,1743127278174,4490.37809753418,3000,1,1.0875,299.10365295410156,3000,1,1.0875,4434.960067749023,3750,0,1.0875,866.8831939697266,3750,0,1.0875,283.7045440673828,3750,0,1.0875,7100.381072998047,3750,0,1.0875,18656.914794921875,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4180422656,0
199,1743127278374,4490.494125366211,3750,0,1.13125,299.19842529296875,3000,1,1.13125,4435.16259765625,3750,0,1.13125,867.0946197509766,3750,0,1.13125,283.84423828125,3750,0,1.13125,7100.562454223633,3750,0,1.13125,18661.940994262695,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,5,4.545454502105713,10,0,5,23.809524536132813,0,15.000000953674316,4.761904716491699,0,10.526315689086914,4.761904716491699,33574961152,17179865088,4195893248,0
199,1743127278574,4490.5443115234375,3750,0,1.13125,299.24371337890625,3000,1,1.13125,4436.123519897461,3750,0,1.13125,867.1436920166016,3600,1,1.13125,283.89190673828125,3600,1,1.13125,7100.61474609375,3600,1,1.13125,18667.204010009766,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,5,76.19047546386719,0,0,0,0,0,25,0,33574961152,17179865088,4198363136,0
199,1743127278774,4490.590270996094,3000,1,1.11875,299.26304626464844,3000,1,1.11875,4437.04655456543,3750,0,1.11875,867.1922302246094,3600,1,1.11875,283.90399169921875,3600,1,1.11875,7100.637634277344,3600,1,1.11875,18672.384017944336,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4198682624,0
199,1743127278974,4490.634368896484,3000,1,1.11875,299.26402282714844,3000,1,1.11875,4437.9495849609375,3750,0,1.11875,867.2263336181641,3600,1,1.11875,283.9040222167969,3600,1,1.11875,7100.638931274414,3600,1,1.11875,18677.48565673828,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4215275520,0
199,1743127279175,4490.681137084961,3000,1,1.11875,299.2641906738281,3000,1,1.11875,4438.862380981445,3750,0,1.11875,867.2320404052734,3600,1,1.11875,283.90403747558594,3600,1,1.11875,7100.642608642578,3600,1,1.11875,18682.580764770508,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4227379200,0
199,1743127279375,4490.729019165039,3750,0,1.125,299.287109375,3000,1,1.125,4439.77880859375,3750,0,1.125,867.2580261230469,3600,1,1.125,283.9043426513672,3600,1,1.125,7100.646469116211,3600,1,1.125,18687.663192749023,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,4.761904716491699,4.761904716491699,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4244258816,0
199,1743127279575,4490.773361206055,3000,1,1.11875,299.2871398925781,3000,1,1.11875,4440.628875732422,3750,0,1.11875,867.2623443603516,3600,1,1.11875,283.9044189453125,3600,1,1.11875,7100.64973449707,3600,1,1.11875,18692.800354003906,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,4.761904716491699,0,0,0,0,33574961152,17179865088,4260704256,0
199,1743127279775,4490.82080078125,3000,1,1.125,299.28822326660156,3000,1,1.125,4441.551025390625,3750,0,1.125,867.2747039794922,3600,1,1.125,283.9126739501953,3600,1,1.125,7100.658203125,3600,1,1.125,18697.917221069336,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4260761600,0
199,1743127279975,4490.8673095703125,3080,1,1.1875,299.28826904296875,3080,1,1.1875,4442.402404785156,3850,0,1.1875,867.2829284667969,3600,1,1.1875,283.91270446777344,3600,1,1.1875,7100.667205810547,3600,1,1.1875,18703.045944213867,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4276908032,0
199,1743127280175,4490.8970947265625,3340,1,1.46875,299.29510498046875,3340,1,1.46875,4443.737808227539,4175,0,1.46875,867.2993774414063,3600,1,1.46875,283.9237365722656,3600,1,1.46875,7100.674346923828,3600,1,1.46875,18708.80433654785,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,0,0,0,0,0,0,33574961152,17179865088,4276908032,0
199,1743127280375,4490.92610168457,3320.0000000000005,1,1.46875,299.3330078125,3320.0000000000005,1,1.46875,4445.919281005859,4150,0,1.46875,867.3307647705078,3000,1,1.46875,283.93531799316406,3575,1,1.46875,7100.703704833984,3600,1,1.4625000000000001,18715.611068725586,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,95.23809814453125,0,0,0,0,0,0,0,33574961152,17179865088,4277014528,0
199,1743127280575,4490.938201904297,3340,1,1.46875,299.41526794433594,3340,1,1.46875,4448.123794555664,4175,0,1.46875,867.3540496826172,3750,0,1.46875,283.95399475097656,3000,1,1.46875,7100.723083496094,3000,1,1.46875,18722.389266967773,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,4.761904716491699,0,0,4.761904716491699,0,0,33574961152,17179865088,4277014528,0
199,1743127280775,4490.949600219727,3340,1,1.46875,299.4335021972656,3340,1,1.46875,4450.402816772461,4175,0,1.46875,867.3832244873047,3750,0,1.46875,283.9728698730469,3000,1,1.46875,7100.765350341797,3000,1,1.46875,18729.270629882813,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,100,0,4.761904716491699,0,0,4.761904716491699,0,0,33574961152,17179865088,4277014528,0
199,1743127280975,4490.958923339844,3340,1,1.46875,299.4752655029297,3340,1,1.46875,4452.66975402832,4175,0,1.46875,867.4100494384766,3750,0,1.46875,283.98341369628906,3000,1,1.46875,7100.804748535156,3000,1,1.46875,18736.158584594727,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,0,0,0,95.23809814453125,0,33574961152,17179865088,4277014528,0
199,1743127281175,4490.97119140625,3320.0000000000005,1,1.4625000000000001,299.51792907714844,3320.0000000000005,1,1.4625000000000001,4454.925689697266,4150,0,1.4625000000000001,867.4407043457031,3750,0,1.4625000000000001,283.9898986816406,3750,0,1.4625000000000001,7100.837905883789,3750,0,1.4625000000000001,18743.04246520996,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,4.761904716491699,30.000001907348633,0,0,0,0,0,68.42105102539063,0,33574961152,17179865088,4277002240,0
199,1743127281375,4491.960647583008,3750,0,1.14375,299.5216064453125,3000,1,1.14375,4455.302886962891,3000,1,1.14375,867.4665832519531,3750,0,1.14375,284.00218200683594,3000,1,1.14375,7100.85417175293,3000,1,1.14375,18748.67790222168,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,5,0,0,0,15.000000953674316,0,0,4.761904716491699,85,0,0,0,33574961152,17179865088,4277002240,0
199,1743127281575,4492.740478515625,3750,0,1.1375,299.5534210205078,3000,1,1.1375,4455.378387451172,3000,1,1.1375,867.493408203125,3600,1,1.1375,284.0288848876953,3600,1,1.1375,7100.879150390625,3600,1,1.1375,18753.953414916992,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,4.761904716491699,4.761904716491699,0,0,0,5,0,0,100,4.761904716491699,5,0,33574961152,17179865088,4261527552,0
199,1743127281775,4493.111618041992,3750,0,1.1375,299.5562438964844,3000,1,1.1375,4455.424530029297,3000,1,1.1375,867.5082397460938,3600,1,1.1375,284.0335235595703,3600,1,1.1375,7100.89485168457,3600,1,1.1375,18758.857528686523,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,0,100,0,0,0,33574961152,17179865088,4261527552,0
199,1743127281976,4493.322860717773,3600,1,1.0875,299.59002685546875,3600,1,1.0875,4455.5274658203125,3600,1,1.0875,867.5857238769531,3600,1,1.0875,284.09918212890625,3600,1,1.0875,7100.973724365234,3600,1,1.0875,18763.608963012695,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,5,0,0,5,5.263157844543457,0,0,4.761904716491699,33.333335876464844,5,0,0,33574961152,17179865088,4220407808,0
200,1743127282176,4493.385894775391,3600,1,1.0875,299.60826110839844,3600,1,1.0875,4455.586349487305,3600,1,1.0875,867.6642913818359,3600,1,1.0875,284.1783752441406,3600,1,1.0875,7101.049087524414,3600,1,1.0875,18768.07928466797,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,4.761904716491699,9.523809432983398,0,0,13.043478012084961,5,9.523809432983398,5,0,4.761904716491699,4.761904716491699,33574961152,17179865088,4199628800,0
200,1743127282376,4493.3990478515625,3000,1,1.0875,299.6082763671875,3000,1,1.0875,4455.596969604492,3750,0,1.0875,867.6938323974609,3600,1,1.0875,284.1980438232422,3600,1,1.0875,7101.06657409668,3600,1,1.0875,18771.99885559082,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,33574961152,17179865088,4199628800,0
200,1743127282577,4493.399383544922,3600,1,1.0875,299.6083068847656,3600,1,1.0875,4455.60009765625,3600,1,1.0875,867.7098999023438,3600,1,1.0875,284.2012176513672,3600,1,1.0875,7101.073638916016,3600,1,1.0875,18775.068923950195,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4199616512,0
199,1743127282777,4493.427383422852,3600,1,1.0875,299.6307830810547,2880,1,1.0875,4455.6171875,3750,1,1.0875,867.7542114257813,3750,0,1.0875,284.24017333984375,3750,0,1.0875,7101.139343261719,3750,0,1.0875,18778.60972595215,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,5,0,0,0,4.761904716491699,33574961152,17179865088,4202446848,0
199,1743127282977,4493.466613769531,3600,1,1.075,299.6410369873047,3000,1,1.075,4455.631256103516,3750,0,1.0875,867.8218688964844,3750,0,1.0875,284.2931365966797,3750,0,1.0875,7101.191940307617,3750,0,1.0875,18782.938720703125,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4202442752,0
200,1743127283177,4493.48014831543,3750,0,1.1375,299.6411895751953,3000,1,1.1375,4455.63444519043,3750,0,1.1375,867.8397521972656,3600,1,1.1375,284.30653381347656,3600,1,1.1375,7101.203582763672,3600,1,1.1375,18786.455123901367,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,5,0,0,0,0,0,0,0,0,33574961152,17179865088,4202438656,0
199,1743127283377,4493.4993896484375,3000,1,1.075,299.6444396972656,3000,1,1.075,4455.646347045898,3750,0,1.075,867.8526306152344,3600,1,1.075,284.3160095214844,3600,1,1.075,7101.218826293945,3600,1,1.075,18789.7303314209,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,0,0,0,0,0,0,0,0,0,0,0,0,33574961152,17179865088,4202409984,0
199,1743127283577,4493.620452880859,3000,1,1.0875,299.767822265625,3000,1,1.0875,4455.757766723633,3750,0,1.0875,867.9583892822266,3600,1,1.0875,284.4161834716797,3600,1,1.0875,7101.333511352539,3600,1,1.0875,18794.05418395996,3331,3108,3657,3660,3750,3612,3660,3677,3672,3309,3750,3636,10,5.263157844543457,10,5.263157844543457,10,5.263157844543457,9.523809432983398,5,10,10,10,5,33574961152,17179865088,4215959552,0
