Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743073426525,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,56.82960510253906,55.402618408203125,57.175201416015625,57.07728958129883,56.27734375,58.26665115356445,54.8977165222168,55.405696868896484,53.97475051879883,55.48155212402344,0,NaN,0,100,0,0,0,0,0,0,13.947318077087402,17179869184,2147483648,11880579072,704380928
204,1743073426525,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,56.82960510253906,55.402618408203125,57.175201416015625,57.07728958129883,56.27734375,58.26665115356445,54.8977165222168,55.405696868896484,53.97475051879883,55.48155212402344,NaN,0,100,NaN,NaN,0,0,NaN,0,0,13.947318077087402,17179869184,2147483648,11881381888,704380928
201,1743073426731,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.977684020996094,55.87398910522461,58.762001037597656,59.21280288696289,58.40663146972656,60.005767822265625,55.69566345214844,56.00617599487305,54.1880989074707,56.205223083496094,40,42.85714340209961,25,36.3636360168457,50,0,10,0,0,0,13.947318077087402,17179869184,2147483648,11881824256,704380928
203,1743073426933,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.977684020996094,55.87398910522461,58.762001037597656,59.21280288696289,58.40663146972656,60.005767822265625,55.69566345214844,56.00617599487305,54.1880989074707,56.205223083496094,47.619049072265625,47.36842346191406,20,36.842105865478516,4.761904716491699,55,0,0,0,0,13.947318077087402,17179869184,2147483648,11881299968,704380928
204,1743073427136,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.977684020996094,55.87398910522461,58.762001037597656,59.21280288696289,58.40663146972656,60.005767822265625,55.69566345214844,56.00617599487305,54.1880989074707,56.205223083496094,45,42.85714340209961,28.571430206298828,42.85714340209961,10,42.85714340209961,14.285715103149414,4.761904716491699,0,5,14.897560119628906,17179869184,2147483648,11878481920,704380928
203,1743073427341,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.977684020996094,55.87398910522461,58.762001037597656,59.21280288696289,58.40663146972656,60.005767822265625,55.69566345214844,56.00617599487305,54.1880989074707,56.205223083496094,50,45,20,71.42857360839844,0,15.000000953674316,5,0,0,0,14.897560119628906,17179869184,2147483648,11876843520,704380928
205,1743073427545,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.977684020996094,55.87398910522461,58.762001037597656,59.21280288696289,58.40663146972656,60.005767822265625,55.69566345214844,56.00617599487305,54.1880989074707,56.205223083496094,57.142860412597656,52.38095474243164,15.000000953674316,95,9.523809432983398,0,0,0,0,0,14.897560119628906,17179869184,2147483648,11801755648,704380928
202,1743073427751,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.33674621582031,56.46291732788086,60.92059326171875,63.10437774658203,59.744346618652344,61.89914321899414,56.47349166870117,57.03337860107422,55.03547668457031,57.13042449951172,42.85714340209961,40,5,35,57.142860412597656,0,4.761904716491699,0,0,0,14.897560119628906,17179869184,2147483648,11801247744,704380928
200,1743073427953,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.33674621582031,56.46291732788086,60.92059326171875,63.10437774658203,59.744346618652344,61.89914321899414,56.47349166870117,57.03337860107422,55.03547668457031,57.13042449951172,45,50,68.18181610107422,30.000001907348633,10.526315689086914,0,0,0,0,0,14.897560119628906,17179869184,2147483648,11800346624,704380928
203,1743073428154,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.33674621582031,56.46291732788086,60.92059326171875,63.10437774658203,59.744346618652344,61.89914321899414,56.47349166870117,57.03337860107422,55.03547668457031,57.13042449951172,55,57.142860412597656,25,20,42.85714340209961,18.18181800842285,5,0,0,0,21.854122161865234,17179869184,2147483648,11799052288,704380928
204,1743073428358,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.33674621582031,56.46291732788086,60.92059326171875,63.10437774658203,59.744346618652344,61.89914321899414,56.47349166870117,57.03337860107422,55.03547668457031,57.13042449951172,55,52.6315803527832,25,35,30.000001907348633,10,5,5,0,0,21.854122161865234,17179869184,2147483648,11770413056,704380928
