Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743127198521,4440.4625244140625,3600,1,1.0875,286.3558807373047,3600,1,1.0875,4328.421127319336,3600,1,1.0875,841.6534118652344,3750,0,1.0875,271.3019714355469,3000,1,1.0875,6978.785873413086,3750,0,1.0875,16760.586868286133,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,6.6666669845581055,3.4482758045196533,3.4482758045196533,3.4482758045196533,3.4482758045196533,3.5714287757873535,6.25,10.344827651977539,3.4482758045196533,3.3333334922790527,3.4482758045196533,3.5714287757873535,33574961152,17179865088,4195311616,0
200,1743127198521,4440.462631225586,3750,0,1.16875,286.3559112548828,3000,1,1.16875,4328.421157836914,3750,0,1.16875,841.6565551757813,3750,0,1.16875,271.30198669433594,3000,1,1.16875,6978.787948608398,3750,0,1.16875,16760.6111907959,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,6.6666669845581055,3.4482758045196533,3.4482758045196533,3.4482758045196533,3.4482758045196533,3.5714287757873535,6.25,10.344827651977539,3.4482758045196533,3.3333334922790527,3.4482758045196533,3.5714287757873535,33574961152,17179865088,4195311616,0
200,1743127198722,4440.468673706055,3600,1,1.0875,286.36065673828125,3600,1,1.0875,4328.4256591796875,3600,1,1.0875,841.6795501708984,3750,0,1.0875,271.3124542236328,3000,1,1.0875,6978.806945800781,3000,1,1.15625,16764.206436157227,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,33574961152,17179865088,4196302848,0
199,1743127198922,4440.48551940918,3750,1,1.0875,286.36830139160156,3000,1,1.0875,4328.438034057617,3000,1,1.0875,841.7033233642578,3750,0,1.0875,271.3184051513672,3000,1,1.0875,6978.822692871094,3000,1,1.0875,16767.555374145508,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,0,0,9.523809432983398,0,0,0,0,0,0,33574961152,17179865088,4196270080,0
199,1743127199122,4440.592849731445,3750,0,1.0875,286.46669006347656,3750,0,1.0875,4328.533508300781,3750,0,1.0875,841.7983551025391,3750,0,1.0875,271.40586853027344,3750,0,1.0875,6978.929061889648,3750,0,1.0875,16772.107467651367,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,5,0,9.523809432983398,5.263157844543457,9.090909004211426,5,5.263157844543457,10,5,10,5.263157844543457,5,33574961152,17179865088,4196450304,0
199,1743127199322,4440.668792724609,3750,0,1.16875,286.5122528076172,3750,0,1.16875,4328.582443237305,3750,0,1.16875,841.8489837646484,3750,0,1.16875,271.4221496582031,3000,1,1.16875,6978.950439453125,3750,0,1.16875,16776.448287963867,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,5.263157844543457,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,33574961152,17179865088,4196421632,0
199,1743127199522,4440.796447753906,3750,0,1.16875,286.6473083496094,3750,0,1.16875,4328.737609863281,3750,0,1.16875,841.9878997802734,3750,0,1.16875,271.5515441894531,3750,0,1.16875,6979.200729370117,3750,0,1.16875,16781.511154174805,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,10,5.263157844543457,4.761904716491699,5,9.523809432983398,4.761904716491699,21.052631378173828,5,0,5,5,33574961152,17179865088,4222296064,0
199,1743127199722,4440.840515136719,3000,1,1.1625,286.690673828125,3750,0,1.1625,4328.780166625977,3000,1,1.1625,842.039794921875,3750,0,1.1625,271.59861755371094,3750,0,1.1625,6980.167495727539,3750,0,1.1625,16786.775604248047,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,100,0,0,0,0,0,0,0,0,33574961152,17179865088,4222468096,0
199,1743127199922,4440.840759277344,3600,1,1.1625,286.7003936767578,3600,1,1.1625,4328.7811279296875,3600,1,1.1625,842.0904998779297,3750,0,1.1625,271.6446075439453,3750,0,1.1625,6981.097747802734,3750,0,1.1625,16791.932037353516,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,100,0,0,0,0,0,0,0,0,33574961152,17179865088,4223143936,0
199,1743127200122,4440.846054077148,3600,1,1.15625,286.70045471191406,3600,1,1.15625,4328.785827636719,3600,1,1.15625,842.1415405273438,3750,0,1.15625,271.69105529785156,3750,0,1.15625,6982.012359619141,3750,0,1.15625,16797.085662841797,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,100,0,0,0,0,0,0,0,4.761904716491699,33574961152,17179865088,4227186688,0
199,1743127200322,4440.846176147461,3600,1,1.15625,286.7004852294922,3600,1,1.15625,4328.786590576172,3600,1,1.15625,842.1903228759766,3750,0,1.15625,271.73597717285156,3000,1,1.15625,6982.944152832031,3750,0,1.15625,16802.236846923828,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,100,0,0,0,0,0,0,0,0,33574961152,17179865088,4239306752,0
199,1743127200522,4440.846694946289,3600,1,1.15625,286.70062255859375,3600,1,1.15625,4328.790145874023,3600,1,1.15625,842.2548675537109,3750,0,1.15625,271.75074768066406,3000,1,1.15625,6983.877197265625,3750,0,1.15625,16807.386520385742,3749,3748,2996,3750,3750,3069,3081,3731,3749,3749,3748,3372,0,0,0,100,0,0,0,0,0,0,0,0,33574961152,17179865088,4247527424,0
