Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743376640897,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.43819046020508,59.20584487915039,64.92028045654297,64.65250396728516,61.404090881347656,61.21383285522461,58.53612518310547,59.17704772949219,57.94017028808594,59.684471130371094,0,0,100,0,0,0,0,0,0,0,12.697050094604492,17179869184,2147483648,9138864128,494796800
202,1743376640897,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.43819046020508,59.20584487915039,64.92028045654297,64.65250396728516,61.404090881347656,61.21383285522461,58.53612518310547,59.17704772949219,57.94017028808594,59.684471130371094,100,100,100,0,0,0,0,0,0,0,12.697050094604492,17179869184,2147483648,9139650560,494796800
209,1743376641100,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.43819046020508,59.20584487915039,64.92028045654297,64.65250396728516,61.404090881347656,61.21383285522461,58.53612518310547,59.17704772949219,57.94017028808594,59.684471130371094,19.047618865966797,19.047618865966797,90,10,0,0,0,0,0,0,12.697050094604492,17179869184,2147483648,9140813824,494796800
200,1743376641310,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.364906311035156,59.17624282836914,66.20305633544922,63.4328727722168,62.349586486816406,62.67021560668945,58.16240310668945,58.991764068603516,58.073028564453125,60.109954833984375,4.761904716491699,0,0,40.90909194946289,0,60.000003814697266,0,0,0,0,12.697050094604492,17179869184,2147483648,9140813824,494796800
199,1743376641511,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.364906311035156,59.17624282836914,66.20305633544922,63.4328727722168,62.349586486816406,62.67021560668945,58.16240310668945,58.991764068603516,58.073028564453125,60.109954833984375,10.526315689086914,10,0,10,94.73684692382813,0,0,0,0,0,12.697050094604492,17179869184,2147483648,9140830208,494796800
199,1743376641711,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.364906311035156,59.17624282836914,66.20305633544922,63.4328727722168,62.349586486816406,62.67021560668945,58.16240310668945,58.991764068603516,58.073028564453125,60.109954833984375,10,10,85,5.263157844543457,9.523809432983398,9.090909004211426,0,0,0,0,11.404998779296875,17179869184,2147483648,9140830208,494796800
208,1743376641911,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.364906311035156,59.17624282836914,66.20305633544922,63.4328727722168,62.349586486816406,62.67021560668945,58.16240310668945,58.991764068603516,58.073028564453125,60.109954833984375,9.523809432983398,9.523809432983398,65,40,0,0,0,0,0,0,11.404998779296875,17179869184,2147483648,9140830208,494796800
204,1743376642120,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.873661041259766,59.054893493652344,66.06340789794922,64.59285736083984,63.562286376953125,63.094181060791016,58.3170051574707,59.23904800415039,58.2791748046875,60.385337829589844,35,30.000001907348633,66.66667175292969,33.333335876464844,0,0,0,0,0,0,11.404998779296875,17179869184,2147483648,9148432384,494796800
202,1743376642324,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.873661041259766,59.054893493652344,66.06340789794922,64.59285736083984,63.562286376953125,63.094181060791016,58.3170051574707,59.23904800415039,58.2791748046875,60.385337829589844,19.047618865966797,10,61.904762268066406,45,4.761904716491699,0,0,0,0,0,11.404998779296875,17179869184,2147483648,9147580416,494796800
202,1743376642528,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.873661041259766,59.054893493652344,66.06340789794922,64.59285736083984,63.562286376953125,63.094181060791016,58.3170051574707,59.23904800415039,58.2791748046875,60.385337829589844,10,5,60.000003814697266,45.45454788208008,5,0,0,0,0,0,11.404998779296875,17179869184,2147483648,9147367424,494796800
