Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743395471883,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.0953254699707,58.729366302490234,64.42491149902344,64.69377899169922,62.081214904785156,61.98588180541992,58.235198974609375,59.42974853515625,57.70051193237305,59.21428680419922,0,50,0,0,0,100,0,0,0,0,12.678289413452148,17179869184,2147483648,10176561152,494796800
200,1743395471883,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.0953254699707,58.729366302490234,64.42491149902344,64.69377899169922,62.081214904785156,61.98588180541992,58.235198974609375,59.42974853515625,57.70051193237305,59.21428680419922,100,0,0,0,0,100,0,0,0,0,12.678289413452148,17179869184,2147483648,10177314816,494796800
203,1743395472084,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.0953254699707,58.729366302490234,64.42491149902344,64.69377899169922,62.081214904785156,61.98588180541992,58.235198974609375,59.42974853515625,57.70051193237305,59.21428680419922,15.000000953674316,15.000000953674316,65,52.6315803527832,10,35,14.285715103149414,10,0,0,12.678289413452148,17179869184,2147483648,10178428928,494796800
204,1743395472289,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.67371368408203,59.22595977783203,64.02853393554688,63.73427200317383,64.10337829589844,63.68022155761719,58.76353454589844,59.63884735107422,58.46065139770508,59.79705810546875,52.38095474243164,52.38095474243164,95.23809814453125,40,13.636363983154297,10,5,0,0,0,12.678289413452148,17179869184,2147483648,10208149504,494796800
199,1743395472494,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.67371368408203,59.22595977783203,64.02853393554688,63.73427200317383,64.10337829589844,63.68022155761719,58.76353454589844,59.63884735107422,58.46065139770508,59.79705810546875,5,10,100,4.761904716491699,0,0,0,0,0,0,12.678289413452148,17179869184,2147483648,10208165888,494796800
209,1743395472695,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.67371368408203,59.22595977783203,64.02853393554688,63.73427200317383,64.10337829589844,63.68022155761719,58.76353454589844,59.63884735107422,58.46065139770508,59.79705810546875,15.000000953674316,20,70,10,20,0,0,0,0,0,12.7240571975708,17179869184,2147483648,10207199232,494796800
199,1743395472905,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.67371368408203,59.22595977783203,64.02853393554688,63.73427200317383,64.10337829589844,63.68022155761719,58.76353454589844,59.63884735107422,58.46065139770508,59.79705810546875,15.000000953674316,14.285715103149414,42.85714340209961,57.142860412597656,0,0,0,0,0,0,12.7240571975708,17179869184,2147483648,10207248384,494796800
202,1743395473105,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.67371368408203,59.22595977783203,64.02853393554688,63.73427200317383,64.10337829589844,63.68022155761719,58.76353454589844,59.63884735107422,58.46065139770508,59.79705810546875,5,5,57.142860412597656,50,0,0,0,0,0,0,12.7240571975708,17179869184,2147483648,10207248384,494796800
204,1743395473309,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.40433883666992,58.98542022705078,67.71015167236328,65.53045654296875,61.37175750732422,61.21118927001953,58.50463104248047,59.532833099365234,57.85066223144531,59.15071105957031,10,10,23.809524536132813,75,4.761904716491699,0,0,0,0,5,12.7240571975708,17179869184,2147483648,10207248384,494796800
200,1743395473515,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.40433883666992,58.98542022705078,67.71015167236328,65.53045654296875,61.37175750732422,61.21118927001953,58.50463104248047,59.532833099365234,57.85066223144531,59.15071105957031,71.42857360839844,61.904762268066406,85,28.571430206298828,5,0,0,0,0,0,12.7240571975708,17179869184,2147483648,10207248384,494796800
