Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743073436501,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,56.45125961303711,54.976627349853516,56.56309509277344,56.74453353881836,56.41075897216797,57.61198425292969,54.205078125,54.986358642578125,53.7865104675293,55.03904724121094,66.66667175292969,50,0,0,0,100,0,0,0,0,14.193743705749512,17179869184,2147483648,11708858368,704380928
204,1743073436501,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,56.45125961303711,54.976627349853516,56.56309509277344,56.74453353881836,56.41075897216797,57.61198425292969,54.205078125,54.986358642578125,53.7865104675293,55.03904724121094,NaN,0,0,0,0,0,100,NaN,0,0,14.193743705749512,17179869184,2147483648,11709661184,704380928
200,1743073436707,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.537906646728516,55.47480392456055,58.05406188964844,58.26231384277344,58.444923400878906,60.05508041381836,55.12989044189453,55.63804626464844,54.33053207397461,55.59584045410156,42.85714340209961,42.85714340209961,23.809524536132813,30.000001907348633,66.66667175292969,5.263157844543457,0,0,0,0,14.193743705749512,17179869184,2147483648,11698257920,704380928
201,1743073436908,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.537906646728516,55.47480392456055,58.05406188964844,58.26231384277344,58.444923400878906,60.05508041381836,55.12989044189453,55.63804626464844,54.33053207397461,55.59584045410156,70,70,21.052631378173828,55,20,18.18181800842285,10,5,0,0,14.193743705749512,17179869184,2147483648,11692834816,704380928
202,1743073437110,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.537906646728516,55.47480392456055,58.05406188964844,58.26231384277344,58.444923400878906,60.05508041381836,55.12989044189453,55.63804626464844,54.33053207397461,55.59584045410156,40,40,23.809524536132813,76.19047546386719,5,10,0,5,0,0,13.80043888092041,17179869184,2147483648,11693768704,704380928
204,1743073437313,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.537906646728516,55.47480392456055,58.05406188964844,58.26231384277344,58.444923400878906,60.05508041381836,55.12989044189453,55.63804626464844,54.33053207397461,55.59584045410156,35,31.57894515991211,20,57.894737243652344,15.789472579956055,15.000000953674316,0,4.761904716491699,0,0,13.80043888092041,17179869184,2147483648,11693850624,704380928
203,1743073437517,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,57.537906646728516,55.47480392456055,58.05406188964844,58.26231384277344,58.444923400878906,60.05508041381836,55.12989044189453,55.63804626464844,54.33053207397461,55.59584045410156,45,47.619049072265625,25,33.333335876464844,47.619049072265625,15.000000953674316,0,5,0,0,13.80043888092041,17179869184,2147483648,11694227456,704380928
203,1743073437722,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.51460266113281,55.91997146606445,60.864173889160156,62.883750915527344,60.57038116455078,60.63356399536133,55.909854888916016,57.06796646118164,54.73476791381836,56.49037170410156,50,47.619049072265625,35,38.095237731933594,23.809524536132813,23.809524536132813,0,0,0,0,13.80043888092041,17179869184,2147483648,11694227456,704380928
202,1743073437925,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.51460266113281,55.91997146606445,60.864173889160156,62.883750915527344,60.57038116455078,60.63356399536133,55.909854888916016,57.06796646118164,54.73476791381836,56.49037170410156,42.85714340209961,42.105262756347656,33.333335876464844,31.57894515991211,30.000001907348633,25,0,0,0,0,13.80043888092041,17179869184,2147483648,11694227456,704380928
203,1743073438128,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.51460266113281,55.91997146606445,60.864173889160156,62.883750915527344,60.57038116455078,60.63356399536133,55.909854888916016,57.06796646118164,54.73476791381836,56.49037170410156,55,57.142860412597656,25,57.142860412597656,30.000001907348633,5,4.761904716491699,5,0,0,23.232257843017578,17179869184,2147483648,11699716096,704380928
204,1743073438333,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.51460266113281,55.91997146606445,60.864173889160156,62.883750915527344,60.57038116455078,60.63356399536133,55.909854888916016,57.06796646118164,54.73476791381836,56.49037170410156,30.000001907348633,30.000001907348633,14.285715103149414,38.095237731933594,63.6363639831543,0,0,0,0,0,23.232257843017578,17179869184,2147483648,11699814400,704380928
202,1743073438538,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.51460266113281,55.91997146606445,60.864173889160156,62.883750915527344,60.57038116455078,60.63356399536133,55.909854888916016,57.06796646118164,54.73476791381836,56.49037170410156,40,42.105262756347656,20,60.000003814697266,10.526315689086914,14.285715103149414,0,0,9.523809432983398,0,23.232257843017578,17179869184,2147483648,12006981632,704380928
203,1743073438741,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.34493637084961,56.20421600341797,60.881103515625,62.266502380371094,59.95171356201172,60.263771057128906,55.93825149536133,56.57230758666992,54.975276947021484,56.44420623779297,85.71428680419922,86.36363983154297,66.66667175292969,70,55,35,35,30.000001907348633,10,5.263157844543457,23.232257843017578,17179869184,2147483648,12036210688,704380928
201,1743073438945,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.34493637084961,56.20421600341797,60.881103515625,62.266502380371094,59.95171356201172,60.263771057128906,55.93825149536133,56.57230758666992,54.975276947021484,56.44420623779297,55,57.142860412597656,30.000001907348633,60.000003814697266,38.095237731933594,20,9.523809432983398,19.047618865966797,0,4.761904716491699,23.232257843017578,17179869184,2147483648,12034605056,704380928
202,1743073439147,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.34493637084961,56.20421600341797,60.881103515625,62.266502380371094,59.95171356201172,60.263771057128906,55.93825149536133,56.57230758666992,54.975276947021484,56.44420623779297,35,31.57894515991211,15.789472579956055,50,0,35,15.000000953674316,0,0,0,21.90740966796875,17179869184,2147483648,12034408448,704380928
202,1743073439351,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,59.34493637084961,56.20421600341797,60.881103515625,62.266502380371094,59.95171356201172,60.263771057128906,55.93825149536133,56.57230758666992,54.975276947021484,56.44420623779297,38.095237731933594,35,27.272727966308594,55,36.3636360168457,4.761904716491699,5,0,0,4.761904716491699,21.90740966796875,17179869184,2147483648,12034785280,704380928
