Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743388633484,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.61268997192383,58.77250289916992,64.19114685058594,63.15753936767578,61.33460998535156,61.541160583496094,58.18876647949219,58.55756378173828,57.10601043701172,59.06044006347656,0,0,0,0,0,100,0,0,0,0,12.351118087768555,17179869184,2147483648,10112925696,494796800
209,1743388633484,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.61268997192383,58.77250289916992,64.19114685058594,63.15753936767578,61.33460998535156,61.541160583496094,58.18876647949219,58.55756378173828,57.10601043701172,59.06044006347656,NaN,0,0,0,0,NaN,NaN,0,0,0,12.351118087768555,17179869184,2147483648,10113941504,494796800
201,1743388633695,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.61268997192383,58.77250289916992,64.19114685058594,63.15753936767578,61.33460998535156,61.541160583496094,58.18876647949219,58.55756378173828,57.10601043701172,59.06044006347656,9.090909004211426,5,0,0,0,100,0,0,0,0,13.42839241027832,17179869184,2147483648,10113941504,494796800
204,1743388633897,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.61268997192383,58.77250289916992,64.19114685058594,63.15753936767578,61.33460998535156,61.541160583496094,58.18876647949219,58.55756378173828,57.10601043701172,59.06044006347656,5,9.090909004211426,0,0,0,100,0,0,0,0,13.42839241027832,17179869184,2147483648,10113974272,494796800
200,1743388634102,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.61268997192383,58.77250289916992,64.19114685058594,63.15753936767578,61.33460998535156,61.541160583496094,58.18876647949219,58.55756378173828,57.10601043701172,59.06044006347656,4.761904716491699,5,15.000000953674316,0,80.95238494873047,14.285715103149414,0,0,0,0,13.42839241027832,17179869184,2147483648,10113630208,494796800
208,1743388634304,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.429725646972656,59.09709167480469,61.809791564941406,61.50043869018555,64.88682556152344,67.99512481689453,58.04899215698242,58.53480911254883,58.30358123779297,60.83164978027344,15.000000953674316,15.789472579956055,30.000001907348633,40,35,5.263157844543457,0,0,0,0,13.42839241027832,17179869184,2147483648,10113630208,494796800
202,1743388634513,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.429725646972656,59.09709167480469,61.809791564941406,61.50043869018555,64.88682556152344,67.99512481689453,58.04899215698242,58.53480911254883,58.30358123779297,60.83164978027344,10,13.636363983154297,36.3636360168457,54.54545593261719,23.809524536132813,4.761904716491699,4.545454502105713,0,0,0,13.42839241027832,17179869184,2147483648,10113646592,494796800
199,1743388634716,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.429725646972656,59.09709167480469,61.809791564941406,61.50043869018555,64.88682556152344,67.99512481689453,58.04899215698242,58.53480911254883,58.30358123779297,60.83164978027344,35,35,26.3157901763916,45,26.3157901763916,10,0,0,0,0,12.38628101348877,17179869184,2147483648,10125312000,494796800
199,1743388634917,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.429725646972656,59.09709167480469,61.809791564941406,61.50043869018555,64.88682556152344,67.99512481689453,58.04899215698242,58.53480911254883,58.30358123779297,60.83164978027344,40,42.105262756347656,47.619049072265625,57.894737243652344,19.047618865966797,10,0,0,0,0,12.38628101348877,17179869184,2147483648,10122756096,494796800
202,1743388635117,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.429725646972656,59.09709167480469,61.809791564941406,61.50043869018555,64.88682556152344,67.99512481689453,58.04899215698242,58.53480911254883,58.30358123779297,60.83164978027344,10,10,52.6315803527832,50,9.523809432983398,15.000000953674316,0,0,0,0,12.38628101348877,17179869184,2147483648,10122723328,494796800
208,1743388635320,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.01005554199219,59.15256118774414,65.60770416259766,66.22334289550781,62.46417236328125,62.400997161865234,58.379024505615234,59.35063552856445,57.50288772583008,59.58454895019531,10,10,40,45,15.789472579956055,19.047618865966797,0,0,0,0,12.38628101348877,17179869184,2147483648,10122903552,494796800
209,1743388635529,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.01005554199219,59.15256118774414,65.60770416259766,66.22334289550781,62.46417236328125,62.400997161865234,58.379024505615234,59.35063552856445,57.50288772583008,59.58454895019531,10,9.523809432983398,50,42.85714340209961,15.000000953674316,10,9.090909004211426,0,0,0,12.38628101348877,17179869184,2147483648,10122903552,494796800
202,1743388635739,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.01005554199219,59.15256118774414,65.60770416259766,66.22334289550781,62.46417236328125,62.400997161865234,58.379024505615234,59.35063552856445,57.50288772583008,59.58454895019531,9.523809432983398,10,65,28.571430206298828,22.72727394104004,4.761904716491699,4.545454502105713,0,0,0,12.695962905883789,17179869184,2147483648,10122903552,494796800
200,1743388635941,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.01005554199219,59.15256118774414,65.60770416259766,66.22334289550781,62.46417236328125,62.400997161865234,58.379024505615234,59.35063552856445,57.50288772583008,59.58454895019531,5,5,20,70,10,0,0,0,0,0,12.695962905883789,17179869184,2147483648,10124050432,494796800
