Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743140709443,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.927982330322266,58.902225494384766,64.08586883544922,62.9981803894043,61.03602600097656,61.5151481628418,58.170143127441406,58.992958068847656,57.45225524902344,59.44328308105469,0,0,0,0,100,0,0,0,0,0,12.646663665771484,17179869184,2147483648,10067296256,330760192
209,1743140709443,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.927982330322266,58.902225494384766,64.08586883544922,62.9981803894043,61.03602600097656,61.5151481628418,58.170143127441406,58.992958068847656,57.45225524902344,59.44328308105469,0,0,0,50,100,0,0,0,0,0,12.646663665771484,17179869184,2147483648,10068099072,330760192
201,1743140709654,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.927982330322266,58.902225494384766,64.08586883544922,62.9981803894043,61.03602600097656,61.5151481628418,58.170143127441406,58.992958068847656,57.45225524902344,59.44328308105469,0,0,4.545454502105713,66.66667175292969,33.333335876464844,0,0,0,0,0,12.646663665771484,17179869184,2147483648,10068099072,330760192
203,1743140709856,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.927982330322266,58.902225494384766,64.08586883544922,62.9981803894043,61.03602600097656,61.5151481628418,58.170143127441406,58.992958068847656,57.45225524902344,59.44328308105469,9.523809432983398,4.761904716491699,0,75,30.000001907348633,0,0,0,0,0,12.093436241149902,17179869184,2147483648,10068099072,330760192
205,1743140710061,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.927982330322266,58.902225494384766,64.08586883544922,62.9981803894043,61.03602600097656,61.5151481628418,58.170143127441406,58.992958068847656,57.45225524902344,59.44328308105469,5,4.761904716491699,15.000000953674316,5,61.904762268066406,19.047618865966797,0,0,0,0,12.093436241149902,17179869184,2147483648,10068099072,330760192
133,1743140710267,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,61.927982330322266,58.902225494384766,64.08586883544922,62.9981803894043,61.03602600097656,61.5151481628418,58.170143127441406,58.992958068847656,57.45225524902344,59.44328308105469,42.85714340209961,38.095237731933594,80.95238494873047,20,4.761904716491699,0,0,0,0,0,12.093436241149902,17179869184,2147483648,10068099072,330760192
209,1743140710401,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.84156799316406,58.720455169677734,64.81953430175781,64.49510192871094,62.92980194091797,62.05557632446289,58.35371398925781,59.386348724365234,57.185508728027344,59.49687957763672,95,100,70,33.333335876464844,5.263157844543457,25,9.523809432983398,0,0,0,12.093436241149902,17179869184,2147483648,10109616128,330760192
206,1743140710611,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.84156799316406,58.720455169677734,64.81953430175781,64.49510192871094,62.92980194091797,62.05557632446289,58.35371398925781,59.386348724365234,57.185508728027344,59.49687957763672,90,85.71428680419922,71.42857360839844,25,4.761904716491699,0,0,0,0,0,12.093436241149902,17179869184,2147483648,10137174016,330760192
203,1743140710818,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.84156799316406,58.720455169677734,64.81953430175781,64.49510192871094,62.92980194091797,62.05557632446289,58.35371398925781,59.386348724365234,57.185508728027344,59.49687957763672,4.761904716491699,4.761904716491699,47.619049072265625,47.826087951660156,9.090909004211426,0,0,0,0,0,12.787873268127441,17179869184,2147483648,10137223168,330760192
204,1743140711023,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,62.84156799316406,58.720455169677734,64.81953430175781,64.49510192871094,62.92980194091797,62.05557632446289,58.35371398925781,59.386348724365234,57.185508728027344,59.49687957763672,25,30.000001907348633,65,36.842105865478516,5,0,0,0,0,0,12.787873268127441,17179869184,2147483648,10137223168,330760192
