Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743459981544,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.13383483886719,43.353153228759766,44.66382598876953,44.625946044921875,44.15435028076172,45.308067321777344,42.43180847167969,42.21955871582031,41.79897689819336,42.90351104736328,NaN,0,NaN,0,0,0,0,0,0,NaN,10.088295936584473,17179869184,2147483648,11927175168,661323776
199,1743459981545,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.13383483886719,43.353153228759766,44.66382598876953,44.625946044921875,44.15435028076172,45.308067321777344,42.43180847167969,42.21955871582031,41.79897689819336,42.90351104736328,0,NaN,100,NaN,0,0,NaN,0,0,0,10.088295936584473,17179869184,2147483648,11928125440,661323776
201,1743459981745,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.69145584106445,43.56376266479492,46.276161193847656,46.27297592163086,45.22688293457031,46.027610778808594,42.847965240478516,42.76857376098633,41.840274810791016,43.19530487060547,31.57894515991211,23.809524536132813,55,23.809524536132813,0,0,0,0,0,0,10.088295936584473,17179869184,2147483648,11915558912,661323776
202,1743459981947,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.69145584106445,43.56376266479492,46.276161193847656,46.27297592163086,45.22688293457031,46.027610778808594,42.847965240478516,42.76857376098633,41.840274810791016,43.19530487060547,14.285715103149414,20,40,15.789472579956055,0,0,0,0,0,0,10.088295936584473,17179869184,2147483648,11915558912,661323776
204,1743459982150,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.69145584106445,43.56376266479492,46.276161193847656,46.27297592163086,45.22688293457031,46.027610778808594,42.847965240478516,42.76857376098633,41.840274810791016,43.19530487060547,20,21.052631378173828,15.000000953674316,76.19047546386719,5,0,0,0,0,0,8.91009521484375,17179869184,2147483648,11840159744,661323776
204,1743459982355,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.69145584106445,43.56376266479492,46.276161193847656,46.27297592163086,45.22688293457031,46.027610778808594,42.847965240478516,42.76857376098633,41.840274810791016,43.19530487060547,25,20,19.047618865966797,65,0,0,0,0,0,0,8.91009521484375,17179869184,2147483648,11816452096,661323776
202,1743459982560,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,45.69145584106445,43.56376266479492,46.276161193847656,46.27297592163086,45.22688293457031,46.027610778808594,42.847965240478516,42.76857376098633,41.840274810791016,43.19530487060547,55,52.38095474243164,85,20,0,0,0,0,0,0,8.91009521484375,17179869184,2147483648,11803164672,661323776
199,1743459982763,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.158447265625,44.23249053955078,50.861167907714844,50.94049072265625,45.75518035888672,46.40715026855469,43.83677673339844,43.960140228271484,42.38227081298828,43.908172607421875,52.38095474243164,60.000003814697266,100,0,0,0,0,0,0,0,8.91009521484375,17179869184,2147483648,11783127040,661323776
201,1743459982963,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.158447265625,44.23249053955078,50.861167907714844,50.94049072265625,45.75518035888672,46.40715026855469,43.83677673339844,43.960140228271484,42.38227081298828,43.908172607421875,50,36.842105865478516,66.66667175292969,33.333335876464844,15.000000953674316,13.636363983154297,0,0,0,0,8.91009521484375,17179869184,2147483648,11783503872,661323776
199,1743459983165,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.158447265625,44.23249053955078,50.861167907714844,50.94049072265625,45.75518035888672,46.40715026855469,43.83677673339844,43.960140228271484,42.38227081298828,43.908172607421875,50,45,50,47.36842346191406,20,5.263157844543457,4.761904716491699,0,0,0,15.045638084411621,17179869184,2147483648,11782438912,661323776
202,1743459983365,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,47.158447265625,44.23249053955078,50.861167907714844,50.94049072265625,45.75518035888672,46.40715026855469,43.83677673339844,43.960140228271484,42.38227081298828,43.908172607421875,44.4444465637207,35,40,33.333335876464844,10,30.000001907348633,4.761904716491699,0,0,0,15.045638084411621,17179869184,2147483648,11782389760,661323776
204,1743459983568,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.48979949951172,44.836387634277344,52.126495361328125,50.90824890136719,47.50541687011719,47.73866653442383,44.12289047241211,44.39227294921875,43.118404388427734,44.62696075439453,47.36842346191406,42.105262756347656,42.105262756347656,45,15.000000953674316,10,0,0,0,0,15.045638084411621,17179869184,2147483648,11770200064,661323776
201,1743459983773,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.48979949951172,44.836387634277344,52.126495361328125,50.90824890136719,47.50541687011719,47.73866653442383,44.12289047241211,44.39227294921875,43.118404388427734,44.62696075439453,61.904762268066406,60.000003814697266,52.38095474243164,38.095237731933594,20,5,0,0,0,0,15.045638084411621,17179869184,2147483648,11771101184,661323776
201,1743459983975,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.48979949951172,44.836387634277344,52.126495361328125,50.90824890136719,47.50541687011719,47.73866653442383,44.12289047241211,44.39227294921875,43.118404388427734,44.62696075439453,65,57.894737243652344,52.6315803527832,33.333335876464844,23.809524536132813,14.285715103149414,0,0,0,0,15.045638084411621,17179869184,2147483648,11771101184,661323776
204,1743459984177,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.48979949951172,44.836387634277344,52.126495361328125,50.90824890136719,47.50541687011719,47.73866653442383,44.12289047241211,44.39227294921875,43.118404388427734,44.62696075439453,65,59.09090805053711,52.38095474243164,38.095237731933594,25,10,5,0,0,0,16.924747467041016,17179869184,2147483648,11762581504,661323776
200,1743459984382,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,48.48979949951172,44.836387634277344,52.126495361328125,50.90824890136719,47.50541687011719,47.73866653442383,44.12289047241211,44.39227294921875,43.118404388427734,44.62696075439453,45,47.36842346191406,60.000003814697266,60.000003814697266,50,33.333335876464844,10,0,4.545454502105713,0,16.924747467041016,17179869184,2147483648,11753095168,661323776
202,1743459984584,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45545196533203,45.41584014892578,52.18335723876953,51.41831588745117,49.551353454589844,49.36332321166992,44.64847946166992,44.98745346069336,43.731048583984375,45.25068664550781,52.6315803527832,47.36842346191406,55,40,19.047618865966797,10.526315689086914,0,4.761904716491699,0,0,16.924747467041016,17179869184,2147483648,11756224512,661323776
198,1743459984789,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45545196533203,45.41584014892578,52.18335723876953,51.41831588745117,49.551353454589844,49.36332321166992,44.64847946166992,44.98745346069336,43.731048583984375,45.25068664550781,47.619049072265625,40,57.142860412597656,38.095237731933594,15.789472579956055,9.523809432983398,0,0,0,0,16.924747467041016,17179869184,2147483648,11746115584,661323776
204,1743459984988,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45545196533203,45.41584014892578,52.18335723876953,51.41831588745117,49.551353454589844,49.36332321166992,44.64847946166992,44.98745346069336,43.731048583984375,45.25068664550781,57.894737243652344,45,52.6315803527832,40,25,5.263157844543457,0,0,0,0,16.924747467041016,17179869184,2147483648,11747852288,661323776
199,1743459985193,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45545196533203,45.41584014892578,52.18335723876953,51.41831588745117,49.551353454589844,49.36332321166992,44.64847946166992,44.98745346069336,43.731048583984375,45.25068664550781,60.000003814697266,45,50,45,18.18181800842285,5,0,0,0,0,17.25669288635254,17179869184,2147483648,11749392384,661323776
200,1743459985392,3228,3228,3228,3228,3228,3228,3228,3228,3228,3228,49.45545196533203,45.41584014892578,52.18335723876953,51.41831588745117,49.551353454589844,49.36332321166992,44.64847946166992,44.98745346069336,43.731048583984375,45.25068664550781,55,47.36842346191406,60.000003814697266,45,10.526315689086914,4.761904716491699,4.761904716491699,4.761904716491699,0,0,17.25669288635254,17179869184,2147483648,11740200960,661323776
